store_id,store_name,store_number,format,address,city,state,postal_code,country,region,open_date,close_date,sq_ft
8771,Croma Outlet Margao #8771,8771,Outlet,9805 Mall Road,Margao,Goa,820522,India,India,2023-04-13,,2208
8772,Croma High Street Siliguri #8772,8772,High Street,1577 Main Bazaar,Siliguri,West Bengal,117088,India,India,2019-09-12,,8449
8773,Croma Express Panaji #8773,8773,Express,4942 Mall Road,Panaji,Goa,382333,India,India,2021-06-28,,12947
8774,Croma Kiosk Chandigarh #8774,8774,Kiosk,8886 MG Road,Chandigarh,Chandigarh,395511,India,India,2023-07-21,,17237
8775,Croma High Street Dibrugarh #8775,8775,High Street,376 Station Road,Dibrugarh,Assam,290147,India,India,2024-10-09,,27267
8776,Croma Airport Dehradun #8776,8776,Airport,6682 Main Bazaar,Dehradun,Uttarakhand,436077,India,India,2022-12-30,,7663
8777,Croma Outlet Mysuru #8777,8777,Outlet,111 High Street,Mysuru,Karnataka,582482,India,India,2019-10-18,,6138
8778,Croma Outlet Solan #8778,8778,Outlet,1600 Ring Road,Solan,Himachal Pradesh,272844,India,India,2018-06-03,,11433
8779,Croma Airport Bhilai #8779,8779,Airport,2163 Mall Road,Bhilai,Chhattisgarh,711562,India,India,2023-01-19,,8417
8780,Croma Mall Panipat #8780,8780,Mall,2524 High Street,Panipat,Haryana,338135,India,India,2024-03-22,,20403
8781,Croma Kiosk Ranchi #8781,8781,Kiosk,7051 High Street,Ranchi,Jharkhand,833449,India,India,2018-07-19,,8065
8782,Croma Metro Raipur #8782,8782,Metro,7534 Main Bazaar,Raipur,Chhattisgarh,683348,India,India,2023-08-20,,5734
8783,Croma Metro Patna #8783,8783,Metro,6564 Mall Road,Patna,Bihar,675795,India,India,2022-05-14,,26523
8784,Croma Express Bhubaneswar #8784,8784,Express,4647 Ring Road,Bhubaneswar,Odisha,827674,India,India,2020-04-21,,18718
8785,Croma High Street Hyderabad #8785,8785,High Street,969 Station Road,Hyderabad,Telangana,652995,India,India,2023-07-10,,1391
8786,Croma Outlet Chandigarh #8786,8786,Outlet,7949 Station Road,Chandigarh,Chandigarh,610715,India,India,2019-01-24,,14301
8787,Croma Airport Mumbai #8787,8787,Airport,5257 Station Road,Mumbai,Maharashtra,825923,India,India,2019-06-10,,27795
8788,Croma Kiosk Solan #8788,8788,Kiosk,3795 MG Road,Solan,Himachal Pradesh,437964,India,India,2020-06-22,,17785
8789,Croma Kiosk Guwahati #8789,8789,Kiosk,2408 MG Road,Guwahati,Assam,254245,India,India,2018-01-29,,23336
8790,Croma Kiosk Jammu #8790,8790,Kiosk,1412 Ring Road,Jammu,Jammu & Kashmir,293381,India,India,2018-11-24,,20940
8791,Croma Airport Dibrugarh #8791,8791,Airport,7953 Ring Road,Dibrugarh,Assam,151661,India,India,2020-01-22,,25635
8792,Croma Kiosk Kozhikode #8792,8792,Kiosk,8537 Mall Road,Kozhikode,Kerala,112983,India,India,2024-05-19,,2301
8793,Croma Outlet Srinagar #8793,8793,Outlet,3008 Mall Road,Srinagar,Jammu & Kashmir,308747,India,India,2023-04-20,,9711
8794,Croma Express Bhilai #8794,8794,Express,4218 Ring Road,Bhilai,Chhattisgarh,223341,India,India,2019-03-16,,13793
8795,Croma Airport Udaipur #8795,8795,Airport,8555 MG Road,Udaipur,Rajasthan,846682,India,India,2022-03-17,,15186
8796,Croma High Street Gaya #8796,8796,High Street,3518 MG Road,Gaya,Bihar,327639,India,India,2022-01-16,,8911
8797,Croma Mall Hyderabad #8797,8797,Mall,2711 Main Bazaar,Hyderabad,Telangana,518146,India,India,2021-12-20,,23246
8798,Croma Kiosk Vijayawada #8798,8798,Kiosk,1953 Ring Road,Vijayawada,Andhra Pradesh,815227,India,India,2023-11-14,,15138
8799,Croma Express Dehradun #8799,8799,Express,183 Main Bazaar,Dehradun,Uttarakhand,673591,India,India,2023-08-23,,28783
8800,Croma Kiosk Kota #8800,8800,Kiosk,8906 MG Road,Kota,Rajasthan,550209,India,India,2020-08-13,,21626
8801,Croma High Street Raipur #8801,8801,High Street,388 Mall Road,Raipur,Chhattisgarh,119510,India,India,2023-09-13,,14970
8802,Croma Airport Jamshedpur #8802,8802,Airport,3796 Station Road,Jamshedpur,Jharkhand,523835,India,India,2021-06-03,,14861
8803,Croma Metro Delhi #8803,8803,Metro,1853 Ring Road,Delhi,Delhi,762168,India,India,2023-03-10,,9310
8804,Croma Mall Mangaluru #8804,8804,Mall,1542 MG Road,Mangaluru,Karnataka,249203,India,India,2019-06-16,,7160
8805,Croma Express Puducherry #8805,8805,Express,527 Mall Road,Puducherry,Puducherry,576861,India,India,2022-02-22,,8065
8806,Croma Express Delhi #8806,8806,Express,6349 Main Bazaar,Delhi,Delhi,595592,India,India,2018-01-10,,3244
8807,Croma High Street Bengaluru #8807,8807,High Street,3579 Main Bazaar,Bengaluru,Karnataka,483491,India,India,2019-07-10,,22337
8808,Croma Kiosk Dehradun #8808,8808,Kiosk,2037 Mall Road,Dehradun,Uttarakhand,174813,India,India,2021-02-21,,9039
8809,Croma Flagship Vadodara #8809,8809,Flagship,3462 High Street,Vadodara,Gujarat,318915,India,India,2018-05-09,,18204
8810,Croma Kiosk Jammu #8810,8810,Kiosk,691 High Street,Jammu,Jammu & Kashmir,320301,India,India,2022-12-26,,4100
8811,Croma Express Delhi #8811,8811,Express,6290 Main Bazaar,Delhi,Delhi,509523,India,India,2022-01-24,,9218
8812,Croma High Street Delhi #8812,8812,High Street,5724 Station Road,Delhi,Delhi,662544,India,India,2025-03-16,,14598
8813,Croma Metro Puducherry #8813,8813,Metro,562 MG Road,Puducherry,Puducherry,278230,India,India,2021-05-18,,7256
8814,Croma Express Bhilai #8814,8814,Express,8919 MG Road,Bhilai,Chhattisgarh,258876,India,India,2023-03-03,,4171
8815,Croma Express Vijayawada #8815,8815,Express,3952 MG Road,Vijayawada,Andhra Pradesh,710201,India,India,2022-01-14,,8375
8816,Croma Flagship Kochi #8816,8816,Flagship,8039 Mall Road,Kochi,Kerala,190271,India,India,2018-02-16,,17634
8817,Croma Mall Dibrugarh #8817,8817,Mall,2776 Mall Road,Dibrugarh,Assam,146173,India,India,2020-02-16,2024-04-07,1399
8818,Croma Mall Warangal #8818,8818,Mall,3346 MG Road,Warangal,Telangana,238856,India,India,2023-10-25,,17118
8819,Croma High Street Panaji #8819,8819,High Street,2359 High Street,Panaji,Goa,639302,India,India,2023-01-03,,3087
8820,Croma Outlet Silchar #8820,8820,Outlet,7673 Ring Road,Silchar,Assam,716125,India,India,2024-05-18,,16013
8821,Croma Flagship Hubballi #8821,8821,Flagship,2736 Station Road,Hubballi,Karnataka,157299,India,India,2019-05-27,,25114
8822,Croma Express Chandigarh #8822,8822,Express,6513 Ring Road,Chandigarh,Chandigarh,324620,India,India,2024-05-16,,21014
8823,Croma Flagship Bhopal #8823,8823,Flagship,7521 Station Road,Bhopal,Madhya Pradesh,152215,India,India,2022-11-29,,1101
8824,Croma Airport Solan #8824,8824,Airport,3789 High Street,Solan,Himachal Pradesh,857745,India,India,2019-11-06,,27315
8825,Croma Kiosk Udaipur #8825,8825,Kiosk,2423 Station Road,Udaipur,Rajasthan,279050,India,India,2025-05-15,,21173
8826,Croma Flagship Panipat #8826,8826,Flagship,9157 MG Road,Panipat,Haryana,388479,India,India,2025-07-18,,15812
8827,Croma Flagship Nashik #8827,8827,Flagship,875 High Street,Nashik,Maharashtra,773646,India,India,2022-04-16,,28896
8828,Croma Outlet Margao #8828,8828,Outlet,2720 Ring Road,Margao,Goa,203208,India,India,2025-02-21,,8878
8829,Croma Mall Warangal #8829,8829,Mall,5638 Ring Road,Warangal,Telangana,799379,India,India,2019-08-29,,1935
8830,Croma Metro Silchar #8830,8830,Metro,9312 Station Road,Silchar,Assam,770404,India,India,2019-07-10,,13149
8831,Croma High Street Patiala #8831,8831,High Street,7325 Station Road,Patiala,Punjab,789760,India,India,2024-01-20,,6722
8832,Croma Express Patna #8832,8832,Express,6562 High Street,Patna,Bihar,651659,India,India,2021-05-09,,7105
8833,Croma Express Bhagalpur #8833,8833,Express,7121 High Street,Bhagalpur,Bihar,131636,India,India,2020-01-12,,23910
8834,Croma Metro Cuttack #8834,8834,Metro,6698 Main Bazaar,Cuttack,Odisha,849364,India,India,2023-10-02,,12807
8835,Croma Express Margao #8835,8835,Express,8144 Ring Road,Margao,Goa,628653,India,India,2020-03-02,,18874
8836,Croma Outlet Vijayawada #8836,8836,Outlet,7582 Mall Road,Vijayawada,Andhra Pradesh,484019,India,India,2023-07-02,,15269
8837,Croma Express Hyderabad #8837,8837,Express,2920 Station Road,Hyderabad,Telangana,558286,India,India,2025-01-17,,12181
8838,Croma Outlet Aurangabad #8838,8838,Outlet,4361 MG Road,Aurangabad,Maharashtra,855415,India,India,2022-10-09,,5770
8839,Croma Kiosk Ghaziabad #8839,8839,Kiosk,3485 High Street,Ghaziabad,Uttar Pradesh,505658,India,India,2020-12-12,,26077
8840,Croma Kiosk Haridwar #8840,8840,Kiosk,9357 Ring Road,Haridwar,Uttarakhand,295534,India,India,2023-08-12,,26257
8841,Croma Metro Puducherry #8841,8841,Metro,4139 Main Bazaar,Puducherry,Puducherry,639259,India,India,2021-10-09,,23189
8842,Croma Flagship Chandigarh #8842,8842,Flagship,6519 Mall Road,Chandigarh,Chandigarh,781091,India,India,2018-07-17,,20403
8843,Croma Kiosk Haridwar #8843,8843,Kiosk,3887 Ring Road,Haridwar,Uttarakhand,502141,India,India,2025-06-01,,16452
8844,Croma High Street Kota #8844,8844,High Street,6554 Ring Road,Kota,Rajasthan,634733,India,India,2019-05-09,,25325
8845,Croma Metro Gwalior #8845,8845,Metro,1723 High Street,Gwalior,Madhya Pradesh,110788,India,India,2020-08-01,,23988
8846,Croma High Street Panipat #8846,8846,High Street,1134 High Street,Panipat,Haryana,583664,India,India,2018-02-19,,18278
8847,Croma High Street Panaji #8847,8847,High Street,9056 MG Road,Panaji,Goa,205467,India,India,2023-01-14,,9453
8848,Croma Express Panaji #8848,8848,Express,4813 Ring Road,Panaji,Goa,523422,India,India,2023-02-21,,27906
8849,Croma Kiosk Haridwar #8849,8849,Kiosk,2642 Ring Road,Haridwar,Uttarakhand,808993,India,India,2021-04-13,,24856
8850,Croma Outlet Delhi #8850,8850,Outlet,9474 Main Bazaar,Delhi,Delhi,455266,India,India,2020-11-21,,28025
8851,Croma Outlet Puducherry #8851,8851,Outlet,1077 High Street,Puducherry,Puducherry,271981,India,India,2023-03-11,,29712
8852,Croma High Street Amritsar #8852,8852,High Street,7497 Station Road,Amritsar,Punjab,304349,India,India,2021-05-18,,27830
8853,Croma Kiosk Pune #8853,8853,Kiosk,521 Ring Road,Pune,Maharashtra,409113,India,India,2024-05-10,,7751
8854,Croma High Street Ranchi #8854,8854,High Street,9804 Main Bazaar,Ranchi,Jharkhand,464949,India,India,2020-07-03,,8114
8855,Croma Mall Vijayawada #8855,8855,Mall,9296 Station Road,Vijayawada,Andhra Pradesh,588103,India,India,2020-04-23,,11200
8856,Croma Outlet Puducherry #8856,8856,Outlet,6054 Station Road,Puducherry,Puducherry,272299,India,India,2023-05-19,,10556
8857,Croma Express Gaya #8857,8857,Express,6296 Ring Road,Gaya,Bihar,635263,India,India,2022-09-24,,16008
8858,Croma Express Panaji #8858,8858,Express,3406 Main Bazaar,Panaji,Goa,305795,India,India,2020-11-02,,18746
8859,Croma Metro Gurugram #8859,8859,Metro,3371 Mall Road,Gurugram,Haryana,752996,India,India,2022-02-21,,15770
8860,Croma Mall Tiruchirappalli #8860,8860,Mall,8411 Main Bazaar,Tiruchirappalli,Tamil Nadu,518365,India,India,2018-02-19,,19246
8861,Croma Flagship Bilaspur #8861,8861,Flagship,3504 MG Road,Bilaspur,Chhattisgarh,490509,India,India,2022-05-27,,17628
8862,Croma Outlet Margao #8862,8862,Outlet,2125 MG Road,Margao,Goa,114084,India,India,2021-06-28,,23289
8863,Croma Outlet Hubballi #8863,8863,Outlet,8895 MG Road,Hubballi,Karnataka,773345,India,India,2024-04-11,,19214
8864,Croma Mall Dehradun #8864,8864,Mall,4417 Mall Road,Dehradun,Uttarakhand,751066,India,India,2018-11-05,,17573
8865,Croma Metro Haridwar #8865,8865,Metro,9386 Main Bazaar,Haridwar,Uttarakhand,328665,India,India,2025-04-24,,7580
8866,Croma Kiosk Solan #8866,8866,Kiosk,1022 Mall Road,Solan,Himachal Pradesh,326788,India,India,2020-03-13,,15434
8867,Croma Flagship Visakhapatnam #8867,8867,Flagship,2716 MG Road,Visakhapatnam,Andhra Pradesh,118412,India,India,2024-08-02,,8999
8868,Croma High Street Puducherry #8868,8868,High Street,7319 Main Bazaar,Puducherry,Puducherry,324179,India,India,2021-09-17,,27033
8869,Croma Express Shimla #8869,8869,Express,7640 MG Road,Shimla,Himachal Pradesh,473153,India,India,2021-08-07,,4752
8870,Croma Kiosk Kochi #8870,8870,Kiosk,5292 Mall Road,Kochi,Kerala,544473,India,India,2025-05-22,,13341
8871,Croma Airport Karnal #8871,8871,Airport,9445 MG Road,Karnal,Haryana,818438,India,India,2020-09-22,,16669
8872,Croma Outlet Nashik #8872,8872,Outlet,6409 Ring Road,Nashik,Maharashtra,353815,India,India,2025-05-12,,9121
8873,Croma Kiosk Jammu #8873,8873,Kiosk,8470 Ring Road,Jammu,Jammu & Kashmir,511672,India,India,2020-01-05,,3289
8874,Croma Airport Noida #8874,8874,Airport,1694 Station Road,Noida,Uttar Pradesh,349599,India,India,2019-07-30,,29639
8875,Croma Kiosk Rajkot #8875,8875,Kiosk,5796 High Street,Rajkot,Gujarat,699741,India,India,2024-08-12,,22847
8876,Croma Outlet Guwahati #8876,8876,Outlet,9062 High Street,Guwahati,Assam,827860,India,India,2022-07-14,,28878
8877,Croma Metro Puducherry #8877,8877,Metro,3782 Main Bazaar,Puducherry,Puducherry,543733,India,India,2018-02-01,,7951
8878,Croma Mall Patna #8878,8878,Mall,2639 Station Road,Patna,Bihar,376605,India,India,2024-02-06,,24508
8879,Croma Flagship Puducherry #8879,8879,Flagship,8997 MG Road,Puducherry,Puducherry,198411,India,India,2020-03-31,,15403
8880,Croma High Street Shimla #8880,8880,High Street,6865 Station Road,Shimla,Himachal Pradesh,319398,India,India,2020-07-13,,2912
8881,Croma Kiosk Thrissur #8881,8881,Kiosk,867 MG Road,Thrissur,Kerala,678185,India,India,2022-06-08,,28161
8882,Croma Flagship Amritsar #8882,8882,Flagship,3630 High Street,Amritsar,Punjab,301282,India,India,2024-12-02,,16765
8883,Croma Kiosk Kolkata #8883,8883,Kiosk,614 Mall Road,Kolkata,West Bengal,554553,India,India,2018-12-19,,22579
8884,Croma Express Jammu #8884,8884,Express,5496 Ring Road,Jammu,Jammu & Kashmir,721797,India,India,2021-08-17,,21762
8885,Croma Kiosk Puducherry #8885,8885,Kiosk,7824 Ring Road,Puducherry,Puducherry,197642,India,India,2020-06-16,,16773
8886,Croma Flagship Solan #8886,8886,Flagship,120 Station Road,Solan,Himachal Pradesh,778435,India,India,2019-10-24,,4202
8887,Croma Airport Kozhikode #8887,8887,Airport,1912 Main Bazaar,Kozhikode,Kerala,583088,India,India,2020-09-02,,25183
8888,Croma High Street Tiruchirappalli #8888,8888,High Street,1175 MG Road,Tiruchirappalli,Tamil Nadu,536476,India,India,2018-07-27,,25880
8889,Croma Mall New Delhi #8889,8889,Mall,5578 Mall Road,New Delhi,Delhi,425411,India,India,2019-04-12,,16553
8890,Croma Airport Durgapur #8890,8890,Airport,4369 Ring Road,Durgapur,West Bengal,283537,India,India,2023-12-04,,13629
8891,Croma Mall Mangaluru #8891,8891,Mall,7626 High Street,Mangaluru,Karnataka,666472,India,India,2019-04-29,,14071
8892,Croma Metro Warangal #8892,8892,Metro,5879 High Street,Warangal,Telangana,287021,India,India,2025-02-14,,843
8893,Croma Metro Hubballi #8893,8893,Metro,6985 Mall Road,Hubballi,Karnataka,388570,India,India,2024-05-07,,14825
8894,Croma Metro Jammu #8894,8894,Metro,8568 High Street,Jammu,Jammu & Kashmir,666015,India,India,2022-06-10,,14438
8895,Croma Metro Bhubaneswar #8895,8895,Metro,2486 Mall Road,Bhubaneswar,Odisha,714278,India,India,2022-11-12,,1086
8896,Croma Mall Rourkela #8896,8896,Mall,1767 MG Road,Rourkela,Odisha,813069,India,India,2022-09-27,,8725
8897,Croma High Street Puducherry #8897,8897,High Street,3887 MG Road,Puducherry,Puducherry,554409,India,India,2018-11-19,,28858
8898,Croma Airport Bilaspur #8898,8898,Airport,2690 MG Road,Bilaspur,Chhattisgarh,686715,India,India,2024-07-06,,3614
8899,Croma High Street Jaipur #8899,8899,High Street,3122 MG Road,Jaipur,Rajasthan,230094,India,India,2024-11-01,,11156
8900,Croma Airport Dhanbad #8900,8900,Airport,4137 Station Road,Dhanbad,Jharkhand,826923,India,India,2025-02-02,,7291
8901,Croma Outlet Ahmedabad #8901,8901,Outlet,8160 MG Road,Ahmedabad,Gujarat,819712,India,India,2021-04-14,,20352
8902,Croma High Street Solan #8902,8902,High Street,6524 MG Road,Solan,Himachal Pradesh,787365,India,India,2023-07-03,,27211
8903,Croma Metro New Delhi #8903,8903,Metro,2353 MG Road,New Delhi,Delhi,546555,India,India,2019-11-16,,4519
8904,Croma Metro Chandigarh #8904,8904,Metro,1045 High Street,Chandigarh,Chandigarh,638289,India,India,2025-05-15,,19440
8905,Croma Express Hyderabad #8905,8905,Express,5053 High Street,Hyderabad,Telangana,502781,India,India,2023-02-17,,10109
8906,Croma Airport Dibrugarh #8906,8906,Airport,3123 Main Bazaar,Dibrugarh,Assam,362999,India,India,2025-02-15,,24982
8907,Croma Outlet Ahmedabad #8907,8907,Outlet,8703 Station Road,Ahmedabad,Gujarat,660354,India,India,2020-12-19,,21208
8908,Croma Outlet Chandigarh #8908,8908,Outlet,9168 Main Bazaar,Chandigarh,Chandigarh,266295,India,India,2021-05-01,,10038
8909,Croma Mall Dehradun #8909,8909,Mall,3520 Main Bazaar,Dehradun,Uttarakhand,297895,India,India,2021-05-01,,5849
8910,Croma Kiosk Ranchi #8910,8910,Kiosk,9929 Main Bazaar,Ranchi,Jharkhand,573467,India,India,2019-07-30,,16605
8911,Croma Mall Kolkata #8911,8911,Mall,6876 Mall Road,Kolkata,West Bengal,814108,India,India,2024-08-15,,3582
8912,Croma Kiosk Dhanbad #8912,8912,Kiosk,196 Mall Road,Dhanbad,Jharkhand,714754,India,India,2021-12-11,,11292
8913,Croma Express Ghaziabad #8913,8913,Express,8803 Station Road,Ghaziabad,Uttar Pradesh,658521,India,India,2023-05-10,,12191
8914,Croma Outlet Raipur #8914,8914,Outlet,1281 High Street,Raipur,Chhattisgarh,678117,India,India,2025-05-23,,4557
8915,Croma Outlet Delhi #8915,8915,Outlet,2583 High Street,Delhi,Delhi,713105,India,India,2019-08-03,,2363
8916,Croma Outlet Thane #8916,8916,Outlet,9659 Mall Road,Thane,Maharashtra,325339,India,India,2024-06-09,,20937
8917,Croma Kiosk Ahmedabad #8917,8917,Kiosk,2607 Main Bazaar,Ahmedabad,Gujarat,356468,India,India,2019-12-08,,26359
8918,Croma Outlet Jalandhar #8918,8918,Outlet,8753 Mall Road,Jalandhar,Punjab,652440,India,India,2020-04-09,,8922
8919,Croma Mall Durgapur #8919,8919,Mall,8040 Station Road,Durgapur,West Bengal,115634,India,India,2018-01-09,,14198
8920,Croma Metro Chandigarh #8920,8920,Metro,8478 Main Bazaar,Chandigarh,Chandigarh,697043,India,India,2021-12-07,,14788
8921,Croma Express Chandigarh #8921,8921,Express,5872 Mall Road,Chandigarh,Chandigarh,285636,India,India,2022-07-28,,25235
8922,Croma Flagship Bhilai #8922,8922,Flagship,936 Mall Road,Bhilai,Chhattisgarh,281420,India,India,2018-06-29,,12191
8923,Croma Flagship Pune #8923,8923,Flagship,8990 Station Road,Pune,Maharashtra,301011,India,India,2018-06-30,,23642
8924,Croma Metro Bhilai #8924,8924,Metro,4620 Mall Road,Bhilai,Chhattisgarh,751491,India,India,2024-02-12,,18132
8925,Croma Express Bhubaneswar #8925,8925,Express,3426 Main Bazaar,Bhubaneswar,Odisha,830010,India,India,2019-05-31,,10246
8926,Croma High Street Jalandhar #8926,8926,High Street,4573 Main Bazaar,Jalandhar,Punjab,398319,India,India,2023-11-05,,26245
8927,Croma Outlet Cuttack #8927,8927,Outlet,7127 Station Road,Cuttack,Odisha,375402,India,India,2025-05-31,,2209
8928,Croma Flagship Pune #8928,8928,Flagship,9721 MG Road,Pune,Maharashtra,630305,India,India,2023-10-17,,26311
8929,Croma Metro Indore #8929,8929,Metro,4927 Ring Road,Indore,Madhya Pradesh,453526,India,India,2022-02-14,,21858
8930,Croma Mall Bengaluru #8930,8930,Mall,1013 High Street,Bengaluru,Karnataka,283847,India,India,2023-09-22,,1348
8931,Croma High Street Chandigarh #8931,8931,High Street,6556 Main Bazaar,Chandigarh,Chandigarh,359299,India,India,2022-08-08,,12300
8932,Croma Airport Karnal #8932,8932,Airport,3469 High Street,Karnal,Haryana,265687,India,India,2023-05-24,,6064
8933,Croma Metro Haridwar #8933,8933,Metro,9494 Ring Road,Haridwar,Uttarakhand,265685,India,India,2024-08-18,,20654
8934,Croma High Street Lucknow #8934,8934,High Street,2559 Main Bazaar,Lucknow,Uttar Pradesh,683187,India,India,2024-04-04,,29051
8935,Croma Express Nizamabad #8935,8935,Express,8854 MG Road,Nizamabad,Telangana,202894,India,India,2021-09-17,,13877
8936,Croma High Street Ahmedabad #8936,8936,High Street,1347 Station Road,Ahmedabad,Gujarat,735716,India,India,2018-12-03,,8818
8937,Croma Express Warangal #8937,8937,Express,2723 Mall Road,Warangal,Telangana,173757,India,India,2024-10-24,,7136
8938,Croma Airport Haridwar #8938,8938,Airport,2137 Main Bazaar,Haridwar,Uttarakhand,644021,India,India,2023-08-09,,17074
8939,Croma Kiosk Dhanbad #8939,8939,Kiosk,3462 Station Road,Dhanbad,Jharkhand,153718,India,India,2020-12-04,,27948
8940,Croma Mall Ghaziabad #8940,8940,Mall,9367 Ring Road,Ghaziabad,Uttar Pradesh,454089,India,India,2021-08-28,,15446
8941,Croma Express Ludhiana #8941,8941,Express,3943 Main Bazaar,Ludhiana,Punjab,547383,India,India,2024-12-19,,6602
8942,Croma Express Dibrugarh #8942,8942,Express,1286 MG Road,Dibrugarh,Assam,280654,India,India,2021-05-17,,2905
8943,Croma High Street Faridabad #8943,8943,High Street,5591 MG Road,Faridabad,Haryana,751900,India,India,2018-04-07,,25895
8944,Croma Kiosk Tiruchirappalli #8944,8944,Kiosk,9479 Main Bazaar,Tiruchirappalli,Tamil Nadu,369923,India,India,2024-03-05,,20863
8945,Croma Mall Hyderabad #8945,8945,Mall,9704 Ring Road,Hyderabad,Telangana,547423,India,India,2019-04-16,,12605
8946,Croma High Street Panipat #8946,8946,High Street,8987 MG Road,Panipat,Haryana,711774,India,India,2019-08-26,,13772
8947,Croma Mall Vadodara #8947,8947,Mall,4232 MG Road,Vadodara,Gujarat,722870,India,India,2022-11-28,,16742
8948,Croma Express Ludhiana #8948,8948,Express,6624 Main Bazaar,Ludhiana,Punjab,316033,India,India,2022-08-30,,9626
8949,Croma Airport Jammu #8949,8949,Airport,5151 Ring Road,Jammu,Jammu & Kashmir,277379,India,India,2021-09-28,,9880
8950,Croma Metro Agra #8950,8950,Metro,927 Mall Road,Agra,Uttar Pradesh,821994,India,India,2022-01-01,,24449
8951,Croma Express Warangal #8951,8951,Express,65 Station Road,Warangal,Telangana,441320,India,India,2023-04-17,,13720
8952,Croma High Street Kochi #8952,8952,High Street,3716 Main Bazaar,Kochi,Kerala,489189,India,India,2021-10-29,,17692
8953,Croma Kiosk Nagpur #8953,8953,Kiosk,8844 Ring Road,Nagpur,Maharashtra,681746,India,India,2019-08-03,,22961
8954,Croma Express Vadodara #8954,8954,Express,3758 Ring Road,Vadodara,Gujarat,627480,India,India,2020-08-21,,4570
8955,Croma Kiosk Delhi #8955,8955,Kiosk,8993 Main Bazaar,Delhi,Delhi,744174,India,India,2021-12-26,2025-07-05,14195
8956,Croma Airport Ahmedabad #8956,8956,Airport,3637 Main Bazaar,Ahmedabad,Gujarat,745718,India,India,2020-04-03,,29342
8957,Croma Express Karnal #8957,8957,Express,4391 High Street,Karnal,Haryana,593110,India,India,2022-09-24,,15768
8958,Croma Outlet Rourkela #8958,8958,Outlet,6602 Main Bazaar,Rourkela,Odisha,456577,India,India,2022-01-08,,5836
8959,Croma High Street Bhilai #8959,8959,High Street,7607 Mall Road,Bhilai,Chhattisgarh,667051,India,India,2024-10-13,,6855
8960,Croma Outlet Kozhikode #8960,8960,Outlet,6961 Ring Road,Kozhikode,Kerala,404208,India,India,2019-04-03,,24603
8961,Croma High Street Ranchi #8961,8961,High Street,6979 High Street,Ranchi,Jharkhand,417518,India,India,2023-02-24,,16758
8962,Croma Flagship Bilaspur #8962,8962,Flagship,8923 Station Road,Bilaspur,Chhattisgarh,273778,India,India,2022-07-12,,4060
8963,Croma Kiosk Mysuru #8963,8963,Kiosk,2422 MG Road,Mysuru,Karnataka,137092,India,India,2021-07-20,,9066
8964,Croma Airport Jamshedpur #8964,8964,Airport,8145 High Street,Jamshedpur,Jharkhand,768811,India,India,2025-01-02,,1286
8965,Croma Mall Bilaspur #8965,8965,Mall,7486 Main Bazaar,Bilaspur,Chhattisgarh,713071,India,India,2022-02-10,,23728
8966,Croma Flagship Jamshedpur #8966,8966,Flagship,2524 Mall Road,Jamshedpur,Jharkhand,118266,India,India,2023-08-25,,27326
8967,Croma Outlet Jaipur #8967,8967,Outlet,5785 High Street,Jaipur,Rajasthan,577990,India,India,2019-05-18,,3181
8968,Croma Kiosk Chandigarh #8968,8968,Kiosk,4275 Main Bazaar,Chandigarh,Chandigarh,155581,India,India,2018-11-02,,16926
8969,Croma Flagship Ludhiana #8969,8969,Flagship,7860 High Street,Ludhiana,Punjab,387655,India,India,2020-05-02,,15517
8970,Croma Kiosk New Delhi #8970,8970,Kiosk,6956 Main Bazaar,New Delhi,Delhi,844785,India,India,2020-06-14,,16248
8971,Croma High Street Gwalior #8971,8971,High Street,5046 MG Road,Gwalior,Madhya Pradesh,724191,India,India,2018-06-22,,10780
8972,Croma Outlet Rourkela #8972,8972,Outlet,8631 Mall Road,Rourkela,Odisha,761381,India,India,2019-12-06,,28081
8973,Croma Express Jalandhar #8973,8973,Express,4981 Station Road,Jalandhar,Punjab,323874,India,India,2018-01-30,,18839
8974,Croma Mall Nizamabad #8974,8974,Mall,2130 Mall Road,Nizamabad,Telangana,370149,India,India,2025-07-29,,6546
8975,Croma Airport Ahmedabad #8975,8975,Airport,8157 Mall Road,Ahmedabad,Gujarat,837957,India,India,2024-01-07,,7335
8976,Croma Outlet Rourkela #8976,8976,Outlet,3432 Station Road,Rourkela,Odisha,421663,India,India,2022-08-10,,10961
8977,Croma Kiosk Gaya #8977,8977,Kiosk,4278 Station Road,Gaya,Bihar,645299,India,India,2019-06-25,2022-04-20,23248
8978,Croma Express New Delhi #8978,8978,Express,4672 Station Road,New Delhi,Delhi,665099,India,India,2021-07-29,,10736
8979,Croma Mall Margao #8979,8979,Mall,6436 Mall Road,Margao,Goa,126600,India,India,2019-11-13,,23721
8980,Croma Airport Ahmedabad #8980,8980,Airport,5540 Mall Road,Ahmedabad,Gujarat,669740,India,India,2018-11-20,,24718
8981,Croma Outlet Noida #8981,8981,Outlet,8548 High Street,Noida,Uttar Pradesh,683279,India,India,2022-09-01,,16138
8982,Croma Airport Guwahati #8982,8982,Airport,7584 MG Road,Guwahati,Assam,208004,India,India,2018-01-12,,17871
8983,Croma Airport Delhi #8983,8983,Airport,4651 High Street,Delhi,Delhi,191309,India,India,2022-10-16,,5361
8984,Croma Express Delhi #8984,8984,Express,6195 Main Bazaar,Delhi,Delhi,861754,India,India,2021-05-11,,21906
