product_id,product_sku,product_name,brand,category,subcategory,color,size,unit_price,start_date,end_date,is_active
8791,CR-IN-ACC-08791,Croma Cables B6H7S,Croma,Accessories,Cables,Black,S,319.64,2022-08-19,,1
8792,CR-IN-AUD-08792,Croma Headphones 0VNVR,Croma,Audio,Headphones,Space Grey,S,10839.09,2024-04-10,,1
8793,CR-IN-MOB-08793,Croma Smartphones 4N8CG,Croma,Mobiles,Smartphones,Red,L,103124.31,2022-09-29,,1
8794,CR-IN-WEA-08794,Croma Smartwatch L72M7,Croma,Wearables,Smartwatch,Purple,OneSize,27707.04,2022-05-28,,1
8795,CR-IN-AUD-08795,Croma Headphones CYY8O,Croma,Audio,Headphones,Gold,XS,6534.61,2022-08-28,2023-01-23,0
8796,CR-IN-APP-08796,Croma Washers WCJDK,Croma,Appliances,Washers,Black,XS,70363.74,2022-12-28,,1
8797,CR-IN-CAM-08797,Croma DSLR OAJ9X,Croma,Cameras,DSLR,Gold,L,228966.01,2023-06-27,,1
8798,CR-IN-GAM-08798,Croma Consoles DFPPH,Croma,Gaming,Consoles,Silver,OneSize,8180.64,2025-01-04,,1
8799,CR-IN-MOB-08799,Croma Smartphones 6GC3Z,Croma,Mobiles,Smartphones,White,XS,66398.61,2022-06-17,,1
8800,CR-IN-CAM-08800,Croma DSLR RYSDC,Croma,Cameras,DSLR,Blue,L,198562.52,2025-07-15,,1
8801,CR-IN-LAP-08801,Croma Ultrabooks I7O5C,Croma,Laptops,Ultrabooks,Blue,M,133444.78,2024-12-23,,1
8802,CR-IN-WEA-08802,Croma Smartwatch IK4QB,Croma,Wearables,Smartwatch,Black,XL,5580.58,2023-09-09,,1
8803,CR-IN-AUD-08803,Croma Headphones V1WD3,Croma,Audio,Headphones,Black,L,18698.24,2024-06-24,,1
8804,CR-IN-MOB-08804,Croma Smartphones 21GR5,Croma,Mobiles,Smartphones,Red,XL,18715.28,2024-03-10,,1
8805,CR-IN-SMA-08805,Croma Smart Lights DMJPG,Croma,Smart Home,Smart Lights,Space Grey,OneSize,11065.51,2022-04-04,,1
8806,CR-IN-WEA-08806,Croma Smartwatch JHWXM,Croma,Wearables,Smartwatch,Black,L,11930.36,2022-10-07,,1
8807,CR-IN-WEA-08807,Croma Smartwatch D3SLA,Croma,Wearables,Smartwatch,Space Grey,S,39696.33,2023-12-06,,1
8808,CR-IN-SMA-08808,Croma Smart Lights UWZRO,Croma,Smart Home,Smart Lights,Green,S,6934.29,2023-10-17,,1
8809,CR-IN-TEL-08809,Croma LED 08U9T,Croma,Televisions,LED,Black,XS,139131.97,2025-04-12,,1
8810,CR-IN-GAM-08810,Croma Consoles UYU3H,Croma,Gaming,Consoles,Red,L,15243.44,2025-06-06,,1
8811,CR-IN-CAM-08811,Croma DSLR CZSV0,Croma,Cameras,DSLR,Blue,XS,130002.7,2023-12-05,,1
8812,CR-IN-APP-08812,Croma Washers HY5IH,Croma,Appliances,Washers,Blue,XL,70793.42,2022-03-15,,1
8813,CR-IN-MOB-08813,Croma Smartphones CII2L,Croma,Mobiles,Smartphones,Purple,OneSize,28448.05,2024-07-03,,1
8814,CR-IN-ACC-08814,Croma Cables 9QNOU,Croma,Accessories,Cables,Silver,XS,1500.92,2022-09-07,,1
8815,CR-IN-MOB-08815,Croma Smartphones Y1WTW,Croma,Mobiles,Smartphones,Red,XL,32781.5,2023-03-30,,1
8816,CR-IN-ACC-08816,Croma Cables 4UCEO,Croma,Accessories,Cables,Purple,XL,5480.56,2025-02-25,,1
8817,CR-IN-CAM-08817,Croma DSLR IVXV0,Croma,Cameras,DSLR,Space Grey,XS,147566.83,2025-07-17,,1
8818,CR-IN-CAM-08818,Croma DSLR 1R9C1,Croma,Cameras,DSLR,Blue,OneSize,47779.98,2023-11-25,,1
8819,CR-IN-WEA-08819,Croma Smartwatch YUDPW,Croma,Wearables,Smartwatch,White,OneSize,54403.4,2025-07-25,,1
8820,CR-IN-MOB-08820,Croma Smartphones G09NP,Croma,Mobiles,Smartphones,Silver,S,94990.81,2024-04-05,,1
8821,CR-IN-LAP-08821,Croma Ultrabooks 194DF,Croma,Laptops,Ultrabooks,Silver,XL,179596.39,2023-08-29,,1
8822,CR-IN-ACC-08822,Croma Cables WY67G,Croma,Accessories,Cables,Gold,XL,5744.72,2023-05-17,,1
8823,CR-IN-AUD-08823,Croma Headphones HXLGE,Croma,Audio,Headphones,White,XS,9102.29,2024-01-16,,1
8824,CR-IN-TEL-08824,Croma LED ETVS5,Croma,Televisions,LED,White,XS,103400.73,2022-12-20,,1
8825,CR-IN-GAM-08825,Croma Consoles P60S8,Croma,Gaming,Consoles,Gold,OneSize,23912.43,2022-05-24,2025-07-09,0
8826,CR-IN-APP-08826,Croma Washers KBBFT,Croma,Appliances,Washers,Black,L,29652.65,2024-11-29,,1
8827,CR-IN-TEL-08827,Croma LED 645HP,Croma,Televisions,LED,Silver,XS,24955.87,2024-02-12,,1
8828,CR-IN-LAP-08828,Croma Ultrabooks 6H7IA,Croma,Laptops,Ultrabooks,Silver,XS,140475.85,2023-09-21,,1
8829,CR-IN-MOB-08829,Croma Smartphones 8OY4P,Croma,Mobiles,Smartphones,Black,L,95887.74,2024-03-25,,1
8830,CR-IN-AUD-08830,Croma Headphones HEIB7,Croma,Audio,Headphones,Purple,XL,30660.72,2022-07-20,,1
8831,CR-IN-ACC-08831,Croma Cables YMYPV,Croma,Accessories,Cables,Red,XS,8281.71,2024-02-05,,1
8832,CR-IN-GAM-08832,Croma Consoles RRPQO,Croma,Gaming,Consoles,Green,S,14782.41,2023-11-23,,1
8833,CR-IN-WEA-08833,Croma Smartwatch CQDOL,Croma,Wearables,Smartwatch,Silver,XS,17347.52,2025-06-19,,1
8834,CR-IN-TEL-08834,Croma LED Z25TI,Croma,Televisions,LED,Green,XS,228479.67,2024-12-15,,1
8835,CR-IN-MOB-08835,Croma Smartphones 44OP3,Croma,Mobiles,Smartphones,Gold,M,17606.76,2024-06-14,,1
8836,CR-IN-LAP-08836,Croma Ultrabooks 6E0O2,Croma,Laptops,Ultrabooks,Gold,XL,186554.26,2024-09-24,,1
8837,CR-IN-LAP-08837,Croma Ultrabooks P063D,Croma,Laptops,Ultrabooks,Green,M,135782.03,2023-09-14,,1
8838,CR-IN-SMA-08838,Croma Smart Lights 4SVGT,Croma,Smart Home,Smart Lights,Blue,M,3969.13,2022-03-26,,1
8839,CR-IN-TEL-08839,Croma LED C68SD,Croma,Televisions,LED,Gold,M,121210.41,2023-01-02,,1
8840,CR-IN-AUD-08840,Croma Headphones 0RGCV,Croma,Audio,Headphones,Space Grey,M,9140.07,2024-06-21,,1
8841,CR-IN-SMA-08841,Croma Smart Lights SC8XP,Croma,Smart Home,Smart Lights,Space Grey,L,826.33,2025-01-11,,1
8842,CR-IN-ACC-08842,Croma Cables NVGRR,Croma,Accessories,Cables,Purple,S,994.34,2023-11-09,,1
8843,CR-IN-AUD-08843,Croma Headphones D59B4,Croma,Audio,Headphones,Space Grey,XL,27010.86,2023-09-12,,1
8844,CR-IN-CAM-08844,Croma DSLR 9GCSO,Croma,Cameras,DSLR,Red,S,123021.31,2025-04-24,,1
8845,CR-IN-AUD-08845,Croma Headphones QROOZ,Croma,Audio,Headphones,White,OneSize,20141.41,2025-02-23,2025-03-05,0
8846,CR-IN-ACC-08846,Croma Cables BCYLD,Croma,Accessories,Cables,Blue,M,1634.52,2022-12-07,,1
8847,CR-IN-ACC-08847,Croma Cables CYYD5,Croma,Accessories,Cables,Blue,XL,9620.05,2022-03-24,2023-01-01,0
8848,CR-IN-TEL-08848,Croma LED JT5UN,Croma,Televisions,LED,Gold,XS,51287.34,2022-10-22,,1
8849,CR-IN-GAM-08849,Croma Consoles I64ZT,Croma,Gaming,Consoles,Purple,M,36114.42,2023-10-28,,1
8850,CR-IN-SMA-08850,Croma Smart Lights VAB0V,Croma,Smart Home,Smart Lights,White,M,16144.78,2025-03-07,,1
8851,CR-IN-ACC-08851,Croma Cables AZ9FC,Croma,Accessories,Cables,Blue,M,5745.03,2024-01-23,,1
8852,CR-IN-TEL-08852,Croma LED CFXCU,Croma,Televisions,LED,Black,XL,232896.13,2022-12-17,,1
8853,CR-IN-TEL-08853,Croma LED 7XL2V,Croma,Televisions,LED,Black,M,176927.66,2023-08-12,,1
8854,CR-IN-MOB-08854,Croma Smartphones 7CZGY,Croma,Mobiles,Smartphones,Silver,S,62043.35,2023-03-20,,1
8855,CR-IN-WEA-08855,Croma Smartwatch 4VGMP,Croma,Wearables,Smartwatch,Black,XL,23461.56,2025-01-01,,1
8856,CR-IN-LAP-08856,Croma Ultrabooks RBCSL,Croma,Laptops,Ultrabooks,Silver,L,43115.08,2024-05-20,,1
8857,CR-IN-AUD-08857,Croma Headphones XGKUP,Croma,Audio,Headphones,Black,M,32007.24,2022-10-29,,1
8858,CR-IN-SMA-08858,Croma Smart Lights DQY1P,Croma,Smart Home,Smart Lights,Blue,XS,15704.69,2024-01-05,,1
8859,CR-IN-SMA-08859,Croma Smart Lights ZMN2M,Croma,Smart Home,Smart Lights,White,L,5870.07,2024-11-13,2024-11-28,0
8860,CR-IN-SMA-08860,Croma Smart Lights 55333,Croma,Smart Home,Smart Lights,Blue,S,937.88,2024-10-11,,1
8861,CR-IN-WEA-08861,Croma Smartwatch H4F9B,Croma,Wearables,Smartwatch,Blue,XL,54031.54,2022-11-05,,1
8862,CR-IN-WEA-08862,Croma Smartwatch HS7U7,Croma,Wearables,Smartwatch,Gold,S,33441.47,2022-08-08,,1
8863,CR-IN-TEL-08863,Croma LED 62HSF,Croma,Televisions,LED,White,M,204210.15,2024-01-02,,1
8864,CR-IN-ACC-08864,Croma Cables GVBSZ,Croma,Accessories,Cables,Gold,XS,5335.65,2023-11-08,,1
8865,CR-IN-MOB-08865,Croma Smartphones QTJ8Z,Croma,Mobiles,Smartphones,Space Grey,XS,119805.11,2022-08-27,,1
8866,CR-IN-ACC-08866,Croma Cables RV4LK,Croma,Accessories,Cables,Green,XS,5191.03,2022-02-13,,1
8867,CR-IN-TEL-08867,Croma LED NCRL4,Croma,Televisions,LED,Red,OneSize,144775.98,2022-10-21,,1
8868,CR-IN-SMA-08868,Croma Smart Lights RZYBS,Croma,Smart Home,Smart Lights,Purple,S,1726.56,2023-10-06,,1
8869,CR-IN-LAP-08869,Croma Ultrabooks SY4DI,Croma,Laptops,Ultrabooks,Black,L,46413.73,2023-08-10,,1
8870,CR-IN-GAM-08870,Croma Consoles UPWL6,Croma,Gaming,Consoles,Green,S,23884.69,2024-07-08,,1
8871,CR-IN-AUD-08871,Croma Headphones W06DX,Croma,Audio,Headphones,Red,M,24361.2,2023-11-17,,1
8872,CR-IN-MOB-08872,Croma Smartphones F6R9L,Croma,Mobiles,Smartphones,Blue,S,80155.66,2022-05-22,,1
8873,CR-IN-SMA-08873,Croma Smart Lights 7RUJ5,Croma,Smart Home,Smart Lights,White,L,23352.65,2024-12-23,,1
8874,CR-IN-MOB-08874,Croma Smartphones UIPDJ,Croma,Mobiles,Smartphones,Black,M,100349.91,2022-10-11,,1
8875,CR-IN-SMA-08875,Croma Smart Lights 3XF39,Croma,Smart Home,Smart Lights,Black,M,5627.41,2023-03-12,,1
8876,CR-IN-TEL-08876,Croma LED 3AZXZ,Croma,Televisions,LED,Red,L,141879.35,2022-12-27,,1
8877,CR-IN-CAM-08877,Croma DSLR Z3DP2,Croma,Cameras,DSLR,White,XS,188164.32,2022-01-24,,1
8878,CR-IN-WEA-08878,Croma Smartwatch FBQ2D,Croma,Wearables,Smartwatch,Red,XS,16721.01,2025-05-04,2025-05-18,0
8879,CR-IN-SMA-08879,Croma Smart Lights DWPKH,Croma,Smart Home,Smart Lights,Purple,S,9954.05,2025-03-06,,1
8880,CR-IN-AUD-08880,Croma Headphones OWC00,Croma,Audio,Headphones,Silver,XL,21691.19,2023-07-25,,1
8881,CR-IN-GAM-08881,Croma Consoles 1PP2A,Croma,Gaming,Consoles,Silver,XL,27976.83,2022-05-03,,1
8882,CR-IN-CAM-08882,Croma DSLR 8E6DU,Croma,Cameras,DSLR,Red,L,170250.92,2022-04-05,,1
8883,CR-IN-LAP-08883,Croma Ultrabooks ZLB16,Croma,Laptops,Ultrabooks,White,M,47058.61,2022-03-16,,1
8884,CR-IN-WEA-08884,Croma Smartwatch XQ2OX,Croma,Wearables,Smartwatch,White,XS,13099.91,2022-08-10,,1
8885,CR-IN-LAP-08885,Croma Ultrabooks SROHB,Croma,Laptops,Ultrabooks,Blue,S,138337.46,2023-09-14,,1
8886,CR-IN-MOB-08886,Croma Smartphones C1OLB,Croma,Mobiles,Smartphones,Silver,S,29802.59,2022-09-07,,1
8887,CR-IN-APP-08887,Croma Washers NC4EW,Croma,Appliances,Washers,Black,XS,117312.47,2024-02-11,,1
8888,CR-IN-LAP-08888,Croma Ultrabooks NGFSH,Croma,Laptops,Ultrabooks,Silver,L,91328.25,2022-12-17,,1
8889,CR-IN-APP-08889,Croma Washers 8IZBO,Croma,Appliances,Washers,Purple,OneSize,44818.48,2022-06-26,,1
8890,CR-IN-SMA-08890,Croma Smart Lights NEHYL,Croma,Smart Home,Smart Lights,Black,M,4692.31,2024-10-15,,1
8891,CR-IN-LAP-08891,Croma Ultrabooks UZ9AY,Croma,Laptops,Ultrabooks,Red,XS,166582.13,2023-12-27,,1
8892,CR-IN-GAM-08892,Croma Consoles OEV5E,Croma,Gaming,Consoles,Gold,M,78665.25,2023-05-15,,1
8893,CR-IN-CAM-08893,Croma DSLR FV039,Croma,Cameras,DSLR,Gold,OneSize,10359.6,2024-12-11,,1
8894,CR-IN-MOB-08894,Croma Smartphones DLBNM,Croma,Mobiles,Smartphones,Red,L,99359.92,2023-04-11,,1
8895,CR-IN-GAM-08895,Croma Consoles ZEMR3,Croma,Gaming,Consoles,Blue,S,23453.23,2023-06-04,,1
8896,CR-IN-MOB-08896,Croma Smartphones SI2ZU,Croma,Mobiles,Smartphones,Green,XL,42637.68,2024-10-27,,1
8897,CR-IN-WEA-08897,Croma Smartwatch K0810,Croma,Wearables,Smartwatch,Space Grey,S,2862.54,2023-09-11,,1
8898,CR-IN-WEA-08898,Croma Smartwatch 70HC5,Croma,Wearables,Smartwatch,Silver,OneSize,31327.33,2022-10-23,,1
8899,CR-IN-TEL-08899,Croma LED DFDTA,Croma,Televisions,LED,Silver,S,246122.96,2022-09-14,2024-08-09,0
8900,CR-IN-MOB-08900,Croma Smartphones YMP3C,Croma,Mobiles,Smartphones,Silver,L,38471.12,2023-10-30,,1
8901,CR-IN-LAP-08901,Croma Ultrabooks BQP8F,Croma,Laptops,Ultrabooks,Green,L,81939.58,2025-05-22,,1
8902,CR-IN-CAM-08902,Croma DSLR 0OQH4,Croma,Cameras,DSLR,Gold,XS,157793.33,2025-05-18,,1
8903,CR-IN-APP-08903,Croma Washers 7A16E,Croma,Appliances,Washers,Green,S,25278.63,2023-05-10,,1
8904,CR-IN-WEA-08904,Croma Smartwatch EVYZ4,Croma,Wearables,Smartwatch,Purple,M,17662.11,2024-11-25,,1
8905,CR-IN-CAM-08905,Croma DSLR 55EDZ,Croma,Cameras,DSLR,Blue,M,51538.84,2023-06-15,,1
8906,CR-IN-WEA-08906,Croma Smartwatch 9SA6X,Croma,Wearables,Smartwatch,Purple,M,42561.62,2025-05-05,,1
8907,CR-IN-MOB-08907,Croma Smartphones B2JSS,Croma,Mobiles,Smartphones,Purple,L,96142.91,2024-06-06,,1
8908,CR-IN-ACC-08908,Croma Cables I5MQ3,Croma,Accessories,Cables,Silver,L,7732.62,2024-01-11,,1
8909,CR-IN-MOB-08909,Croma Smartphones 235IL,Croma,Mobiles,Smartphones,Purple,XS,110398.76,2023-11-20,,1
8910,CR-IN-ACC-08910,Croma Cables 3RYS4,Croma,Accessories,Cables,Red,XS,2661.89,2022-02-05,,1
8911,CR-IN-CAM-08911,Croma DSLR 7VC4B,Croma,Cameras,DSLR,White,OneSize,149125.04,2022-09-11,,1
8912,CR-IN-MOB-08912,Croma Smartphones 4WXBO,Croma,Mobiles,Smartphones,White,S,89658.43,2023-06-29,,1
8913,CR-IN-TEL-08913,Croma LED 3FG6W,Croma,Televisions,LED,Purple,S,122088.56,2023-01-26,,1
8914,CR-IN-APP-08914,Croma Washers K8812,Croma,Appliances,Washers,Purple,L,24129.38,2024-09-17,,1
8915,CR-IN-APP-08915,Croma Washers 5A9B8,Croma,Appliances,Washers,Gold,L,48070.62,2023-12-16,,1
8916,CR-IN-ACC-08916,Croma Cables X7E40,Croma,Accessories,Cables,Gold,XL,9016.44,2025-05-19,,1
8917,CR-IN-ACC-08917,Croma Cables 4CNPO,Croma,Accessories,Cables,Purple,L,5281.15,2024-11-07,,1
8918,CR-IN-GAM-08918,Croma Consoles 022DJ,Croma,Gaming,Consoles,Black,M,59755.73,2023-10-27,,1
8919,CR-IN-MOB-08919,Croma Smartphones GOC7B,Croma,Mobiles,Smartphones,White,M,50913.92,2024-11-25,,1
8920,CR-IN-APP-08920,Croma Washers 7KDZZ,Croma,Appliances,Washers,Space Grey,XL,76568.44,2023-01-14,,1
8921,CR-IN-GAM-08921,Croma Consoles MWT1C,Croma,Gaming,Consoles,Silver,OneSize,7709.45,2025-04-26,,1
8922,CR-IN-AUD-08922,Croma Headphones A5JVE,Croma,Audio,Headphones,Blue,XL,28520.67,2022-09-11,,1
8923,CR-IN-MOB-08923,Croma Smartphones 4B2R5,Croma,Mobiles,Smartphones,Black,XS,95650.94,2023-04-15,,1
8924,CR-IN-CAM-08924,Croma DSLR POOMQ,Croma,Cameras,DSLR,Green,XS,38010.93,2024-07-26,,1
8925,CR-IN-ACC-08925,Croma Cables HS2HZ,Croma,Accessories,Cables,White,S,3297.5,2024-12-26,,1
8926,CR-IN-TEL-08926,Croma LED 4SMHA,Croma,Televisions,LED,Black,L,123894.15,2023-08-11,,1
8927,CR-IN-GAM-08927,Croma Consoles 6JZKY,Croma,Gaming,Consoles,Purple,L,54516.21,2023-09-22,,1
8928,CR-IN-WEA-08928,Croma Smartwatch ZR3JG,Croma,Wearables,Smartwatch,Purple,OneSize,19632.14,2023-10-21,,1
8929,CR-IN-GAM-08929,Croma Consoles 3K8ZN,Croma,Gaming,Consoles,Red,OneSize,6137.18,2022-01-03,,1
8930,CR-IN-CAM-08930,Croma DSLR BISKE,Croma,Cameras,DSLR,Space Grey,XS,196411.16,2024-08-11,,1
8931,CR-IN-ACC-08931,Croma Cables ZUU4K,Croma,Accessories,Cables,Silver,OneSize,8095.69,2025-04-07,,1
8932,CR-IN-AUD-08932,Croma Headphones C7I38,Croma,Audio,Headphones,Space Grey,XL,11588.14,2024-08-21,,1
8933,CR-IN-TEL-08933,Croma LED EIOJG,Croma,Televisions,LED,Space Grey,XL,189590.46,2022-08-10,,1
8934,CR-IN-GAM-08934,Croma Consoles UF1ZH,Croma,Gaming,Consoles,Gold,XS,57588.99,2023-12-08,2024-10-13,0
8935,CR-IN-GAM-08935,Croma Consoles JKVUE,Croma,Gaming,Consoles,Blue,XL,39560.54,2023-01-14,,1
8936,CR-IN-LAP-08936,Croma Ultrabooks 5S5RH,Croma,Laptops,Ultrabooks,Green,XL,143153.32,2022-09-12,,1
8937,CR-IN-MOB-08937,Croma Smartphones ITGUZ,Croma,Mobiles,Smartphones,Blue,OneSize,83987.72,2024-01-13,,1
8938,CR-IN-GAM-08938,Croma Consoles VCVY1,Croma,Gaming,Consoles,White,S,9330.27,2022-09-19,,1
8939,CR-IN-GAM-08939,Croma Consoles YKNZI,Croma,Gaming,Consoles,Blue,XS,58661.53,2022-06-06,,1
8940,CR-IN-CAM-08940,Croma DSLR 4X1UM,Croma,Cameras,DSLR,Gold,OneSize,155653.3,2024-04-08,,1
8941,CR-IN-LAP-08941,Croma Ultrabooks Q4KG4,Croma,Laptops,Ultrabooks,Gold,OneSize,185910.59,2024-09-05,,1
8942,CR-IN-SMA-08942,Croma Smart Lights WPK13,Croma,Smart Home,Smart Lights,Black,XS,21609.01,2024-03-31,,1
8943,CR-IN-MOB-08943,Croma Smartphones 68LGN,Croma,Mobiles,Smartphones,Silver,L,23619.06,2025-04-04,2025-08-01,0
8944,CR-IN-WEA-08944,Croma Smartwatch ODTML,Croma,Wearables,Smartwatch,Silver,M,37866.6,2022-11-26,,1
8945,CR-IN-SMA-08945,Croma Smart Lights LJJCE,Croma,Smart Home,Smart Lights,Silver,OneSize,8850.82,2022-04-14,,1
8946,CR-IN-WEA-08946,Croma Smartwatch 5AJWM,Croma,Wearables,Smartwatch,Silver,OneSize,17915.84,2024-06-15,,1
8947,CR-IN-SMA-08947,Croma Smart Lights Y9UYN,Croma,Smart Home,Smart Lights,Space Grey,XL,19017.15,2024-08-19,,1
8948,CR-IN-TEL-08948,Croma LED 2S3Z0,Croma,Televisions,LED,Green,L,101651.22,2023-04-15,,1
8949,CR-IN-CAM-08949,Croma DSLR 4OCXE,Croma,Cameras,DSLR,Space Grey,OneSize,192165.61,2025-04-21,2025-08-30,0
8950,CR-IN-SMA-08950,Croma Smart Lights J96Y6,Croma,Smart Home,Smart Lights,Green,L,27326.85,2024-06-19,,1
8951,CR-IN-SMA-08951,Croma Smart Lights SJLF9,Croma,Smart Home,Smart Lights,Silver,L,29752.79,2022-10-03,,1
8952,CR-IN-SMA-08952,Croma Smart Lights I47VB,Croma,Smart Home,Smart Lights,Silver,L,17336.12,2023-12-17,,1
8953,CR-IN-WEA-08953,Croma Smartwatch N7BMH,Croma,Wearables,Smartwatch,Space Grey,OneSize,39441.74,2024-06-15,,1
8954,CR-IN-GAM-08954,Croma Consoles YCCQ7,Croma,Gaming,Consoles,White,OneSize,38829.93,2024-02-18,,1
8955,CR-IN-LAP-08955,Croma Ultrabooks P7CTB,Croma,Laptops,Ultrabooks,Black,XL,33317.06,2023-10-29,,1
8956,CR-IN-MOB-08956,Croma Smartphones QQ2FX,Croma,Mobiles,Smartphones,Red,S,97593.06,2024-03-13,,1
8957,CR-IN-TEL-08957,Croma LED KFC1C,Croma,Televisions,LED,White,S,209931.72,2024-12-26,,1
8958,CR-IN-TEL-08958,Croma LED EVQRY,Croma,Televisions,LED,Silver,S,22451.27,2024-08-16,,1
8959,CR-IN-MOB-08959,Croma Smartphones CCFKQ,Croma,Mobiles,Smartphones,Black,L,108056.23,2022-06-07,,1
8960,CR-IN-SMA-08960,Croma Smart Lights PRZ5X,Croma,Smart Home,Smart Lights,Purple,OneSize,27442.09,2022-10-16,,1
8961,CR-IN-MOB-08961,Croma Smartphones S3Y5C,Croma,Mobiles,Smartphones,Space Grey,S,58517.48,2022-02-25,,1
8962,CR-IN-AUD-08962,Croma Headphones BWXP7,Croma,Audio,Headphones,White,XL,41571.25,2024-10-07,,1
8963,CR-IN-MOB-08963,Croma Smartphones IEZVG,Croma,Mobiles,Smartphones,Purple,M,50287.61,2022-07-03,,1
8964,CR-IN-SMA-08964,Croma Smart Lights D3G6G,Croma,Smart Home,Smart Lights,Black,XS,19448.83,2023-02-01,,1
8965,CR-IN-CAM-08965,Croma DSLR HFI68,Croma,Cameras,DSLR,Gold,L,236438.43,2022-03-04,,1
8966,CR-IN-TEL-08966,Croma LED MHLQ0,Croma,Televisions,LED,Black,OneSize,45146.1,2023-06-30,,1
8967,CR-IN-GAM-08967,Croma Consoles MNI5A,Croma,Gaming,Consoles,Purple,XL,29544.85,2025-05-22,,1
8968,CR-IN-MOB-08968,Croma Smartphones R8R6O,Croma,Mobiles,Smartphones,White,M,19837.08,2023-10-10,,1
8969,CR-IN-AUD-08969,Croma Headphones 7KXB5,Croma,Audio,Headphones,Purple,S,12054.63,2024-02-27,,1
8970,CR-IN-WEA-08970,Croma Smartwatch EVQ5I,Croma,Wearables,Smartwatch,Blue,L,55994.64,2024-10-16,,1
8971,CR-IN-LAP-08971,Croma Ultrabooks G021B,Croma,Laptops,Ultrabooks,Green,OneSize,185972.52,2023-12-31,,1
8972,CR-IN-ACC-08972,Croma Cables NFC6J,Croma,Accessories,Cables,Space Grey,S,2465.3,2023-03-24,,1
8973,CR-IN-TEL-08973,Croma LED 2EQ3J,Croma,Televisions,LED,Red,XS,51176.27,2025-06-08,,1
8974,CR-IN-AUD-08974,Croma Headphones L1BBK,Croma,Audio,Headphones,Silver,L,13959.44,2023-06-14,,1
8975,CR-IN-SMA-08975,Croma Smart Lights FFABR,Croma,Smart Home,Smart Lights,White,L,13241.11,2024-02-12,,1
8976,CR-IN-APP-08976,Croma Washers RGS54,Croma,Appliances,Washers,Purple,M,45300.95,2025-04-14,,1
8977,CR-IN-CAM-08977,Croma DSLR 6DKMC,Croma,Cameras,DSLR,Gold,XS,153421.89,2022-08-28,,1
8978,CR-IN-MOB-08978,Croma Smartphones JM3GU,Croma,Mobiles,Smartphones,Black,XS,84831.06,2024-03-12,,1
8979,CR-IN-TEL-08979,Croma LED FZJFI,Croma,Televisions,LED,Gold,XL,122092.7,2024-07-08,,1
8980,CR-IN-LAP-08980,Croma Ultrabooks PZWQ0,Croma,Laptops,Ultrabooks,Purple,M,81401.81,2022-02-19,,1
8981,CR-IN-AUD-08981,Croma Headphones MNJOQ,Croma,Audio,Headphones,Red,M,22066.2,2024-01-31,,1
8982,CR-IN-TEL-08982,Croma LED 4KFCN,Croma,Televisions,LED,Space Grey,S,145263.36,2023-04-04,,1
8983,CR-IN-CAM-08983,Croma DSLR 3U1GU,Croma,Cameras,DSLR,Silver,XS,78098.51,2022-04-28,,1
8984,CR-IN-APP-08984,Croma Washers 2MXK7,Croma,Appliances,Washers,Silver,L,70466.63,2025-05-27,,1
8985,CR-IN-APP-08985,Croma Washers 1VU1N,Croma,Appliances,Washers,White,M,47400.82,2022-04-26,2023-12-09,0
8986,CR-IN-CAM-08986,Croma DSLR X0G0W,Croma,Cameras,DSLR,Black,OneSize,60310.48,2022-01-06,,1
8987,CR-IN-MOB-08987,Croma Smartphones 0CK8V,Croma,Mobiles,Smartphones,Silver,XS,32928.75,2024-02-04,,1
8988,CR-IN-AUD-08988,Croma Headphones LT42S,Croma,Audio,Headphones,Blue,M,40418.91,2024-03-05,,1
8989,CR-IN-ACC-08989,Croma Cables KMESU,Croma,Accessories,Cables,Space Grey,S,9157.84,2024-08-15,,1
8990,CR-IN-GAM-08990,Croma Consoles 73UDB,Croma,Gaming,Consoles,White,OneSize,44415.44,2025-06-26,,1
8991,CR-IN-GAM-08991,Croma Consoles F6NQH,Croma,Gaming,Consoles,Space Grey,XS,69614.39,2023-11-29,,1
8992,CR-IN-GAM-08992,Croma Consoles LUKBD,Croma,Gaming,Consoles,Blue,M,52464.93,2022-08-06,,1
8993,CR-IN-TEL-08993,Croma LED 44QWK,Croma,Televisions,LED,White,L,231739.46,2024-12-29,,1
8994,CR-IN-ACC-08994,Croma Cables 1E41J,Croma,Accessories,Cables,Blue,L,4694.12,2023-02-03,,1
8995,CR-IN-TEL-08995,Croma LED R2DI7,Croma,Televisions,LED,White,OneSize,212033.49,2023-01-10,,1
8996,CR-IN-CAM-08996,Croma DSLR 3OOMD,Croma,Cameras,DSLR,Silver,XS,46373.68,2022-06-01,,1
8997,CR-IN-CAM-08997,Croma DSLR 4U62M,Croma,Cameras,DSLR,Green,L,28530.96,2025-01-22,,1
8998,CR-IN-LAP-08998,Croma Ultrabooks XG8JP,Croma,Laptops,Ultrabooks,Blue,OneSize,48024.4,2025-01-21,,1
8999,CR-IN-ACC-08999,Croma Cables SEY59,Croma,Accessories,Cables,Silver,OneSize,609.23,2024-05-06,,1
9000,CR-IN-MOB-09000,Croma Smartphones 5W245,Croma,Mobiles,Smartphones,Blue,S,26316.07,2023-09-16,,1
9001,CR-IN-MOB-09001,Croma Smartphones H751O,Croma,Mobiles,Smartphones,Silver,L,64033.26,2024-11-03,,1
