sales_id,sales_date,sales_time,store_id,product_id,customer_id,employee_id,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_type,transaction_id
10332,2025-07-23,14:49:08,8106,3742,5536,7929,1,121009.77,121009.77,6050.49,114959.28,CASH,IN-TXN-20250723-PAXXMLJA
10333,2025-08-17,13:47:37,447,774,10348,31,2,9667.32,19334.64,0.0,19334.64,CARD,IN-TXN-20250817-034JJ856
10334,2025-06-30,13:06:06,4508,6557,5296,239,1,24244.44,24244.44,0.0,24244.44,WALLET,IN-TXN-20250630-L28A9MV4
10335,2025-07-28,11:14:15,10106,8766,10008,7187,2,59378.19,118756.38,11875.64,106880.74,UPI,IN-TXN-20250728-ZSXP0YBO
10336,2025-06-01,15:41:22,1755,6653,5280,3346,1,39955.61,39955.61,0.0,39955.61,CASH,IN-TXN-20250601-OWPOAZB7
10337,2025-06-15,12:44:28,3544,3370,201,11222,2,78245.03,156490.06,7824.5,148665.56,BNPL,IN-TXN-20250615-FNKWCUVW
10338,2025-07-31,11:07:09,1168,1073,4743,1028,2,3652.16,7304.32,0.0,7304.32,UPI,IN-TXN-20250731-84Z4B63K
10339,2025-07-12,12:36:08,5519,820,7585,10424,1,103358.72,103358.72,0.0,103358.72,BNPL,IN-TXN-20250712-DL3G7TX4
10340,2025-08-08,10:57:38,10347,3670,9937,11296,1,133975.22,133975.22,0.0,133975.22,CASH,IN-TXN-20250808-SY6105V4
10341,2025-07-21,16:35:07,7052,7333,1389,5353,2,57711.21,115422.42,17313.36,98109.06,CARD,IN-TXN-20250721-44VN9U7D
10342,2025-09-06,13:12:09,5851,2542,10646,6257,2,104654.35,209308.7,0.0,209308.7,CARD,IN-TXN-20250906-BH6QCWWX
10343,2025-09-03,11:52:48,8522,5410,6220,4680,1,74229.09,74229.09,3711.45,70517.64,UPI,IN-TXN-20250903-OY9RKRYD
10344,2025-07-14,17:13:59,6723,2018,8762,11953,2,167138.69,334277.38,0.0,334277.38,WALLET,IN-TXN-20250714-FE1STLWI
10345,2025-09-06,12:14:42,6088,1911,8672,208,1,10708.07,10708.07,0.0,10708.07,WALLET,IN-TXN-20250906-ZSL5JTCG
10346,2025-06-03,16:08:55,10790,5876,3479,1690,1,96892.54,96892.54,4844.63,92047.91,BNPL,IN-TXN-20250603-QIPOHHXS
10347,2025-09-02,12:10:56,11518,4126,6903,6311,2,120110.99,240221.98,36033.3,204188.68,BNPL,IN-TXN-20250902-RC2KDKWT
10348,2025-09-13,17:53:58,11936,10679,9309,4952,1,32204.04,32204.04,0.0,32204.04,CASH,IN-TXN-20250913-GH3TO7X4
10349,2025-08-30,17:28:56,882,7060,9641,1256,1,29184.03,29184.03,0.0,29184.03,BNPL,IN-TXN-20250830-97K4IT8R
10350,2025-07-28,15:06:05,11989,5288,8386,4445,2,59935.23,119870.46,0.0,119870.46,BNPL,IN-TXN-20250728-1T5PTEWE
10351,2025-09-05,12:12:30,89,7452,4016,8489,1,68347.46,68347.46,0.0,68347.46,WALLET,IN-TXN-20250905-CMW0UJZP
10352,2025-09-06,19:59:10,11299,1625,3924,6696,2,46176.18,92352.36,0.0,92352.36,CASH,IN-TXN-20250906-B96QJMC8
10353,2025-09-13,11:12:17,8843,11391,4311,11843,1,8113.08,8113.08,0.0,8113.08,CASH,IN-TXN-20250913-2PZJ6S1O
10354,2025-09-04,14:52:35,10151,10831,10338,10312,2,4311.52,8623.04,0.0,8623.04,CARD,IN-TXN-20250904-3D7Z9C1P
10355,2025-08-11,15:02:25,4564,9645,2715,6045,1,2283.65,2283.65,0.0,2283.65,CASH,IN-TXN-20250811-JMSS9J3G
10356,2025-06-27,14:54:30,6540,1317,5160,2659,1,2909.13,2909.13,0.0,2909.13,BNPL,IN-TXN-20250627-9O0TPFM8
10357,2025-09-08,20:28:06,6104,7327,6360,7084,1,19790.64,19790.64,0.0,19790.64,CARD,IN-TXN-20250908-0BC5ACGC
10358,2025-07-03,10:00:07,8629,270,3504,5656,1,37371.28,37371.28,0.0,37371.28,CARD,IN-TXN-20250703-9LDVLMEK
10359,2025-07-27,12:34:33,7853,5669,1989,5499,1,47330.44,47330.44,7099.57,40230.87,CASH,IN-TXN-20250727-DJNIPLER
10360,2025-08-07,19:13:07,3879,8561,8543,6929,2,40152.37,80304.74,4015.24,76289.5,BNPL,IN-TXN-20250807-ZSE5UR1U
10361,2025-08-31,14:32:30,2630,8341,1209,3366,1,1253.68,1253.68,62.68,1191.0,CARD,IN-TXN-20250831-5234439R
10362,2025-07-12,17:03:31,4888,4949,3343,4510,1,74964.11,74964.11,0.0,74964.11,UPI,IN-TXN-20250712-4U7A6D8N
10363,2025-08-29,10:32:31,5275,9942,11801,5922,2,2568.83,5137.66,256.88,4880.78,WALLET,IN-TXN-20250829-PR6W5TFB
10364,2025-06-08,16:16:36,493,7616,5611,9603,1,37119.14,37119.14,0.0,37119.14,BNPL,IN-TXN-20250608-QL3AWXTH
10365,2025-07-09,13:13:48,7000,8363,11857,4753,3,37021.67,111065.01,11106.5,99958.51,UPI,IN-TXN-20250709-Z9Z658DI
10366,2025-08-16,16:08:50,4446,7482,10468,8751,1,93946.21,93946.21,4697.31,89248.9,BNPL,IN-TXN-20250816-G8128AGK
10367,2025-06-22,16:59:21,2074,8458,3501,3026,1,5541.83,5541.83,0.0,5541.83,WALLET,IN-TXN-20250622-JZUAPQSP
10368,2025-06-23,18:40:26,11265,11490,459,2086,1,18191.22,18191.22,0.0,18191.22,BNPL,IN-TXN-20250623-GW0D6J2L
10369,2025-07-04,21:23:03,1269,10640,3856,2768,1,36842.19,36842.19,3684.22,33157.97,CARD,IN-TXN-20250704-EJHWMFCT
10370,2025-07-24,18:08:52,10364,10601,3225,9319,1,18995.06,18995.06,0.0,18995.06,BNPL,IN-TXN-20250724-Y2SFZM33
10371,2025-06-22,16:25:11,7672,1961,10047,4872,2,9047.9,18095.8,0.0,18095.8,CASH,IN-TXN-20250622-7KJSF7J1
10372,2025-08-17,12:26:19,11782,5824,6635,4917,1,156621.79,156621.79,0.0,156621.79,WALLET,IN-TXN-20250817-305ZQYVW
10373,2025-07-14,12:56:11,4926,2473,8859,1439,1,14392.73,14392.73,0.0,14392.73,CASH,IN-TXN-20250714-5AHFVPWC
10374,2025-06-23,16:28:17,8878,10716,9127,3591,3,31976.18,95928.54,0.0,95928.54,UPI,IN-TXN-20250623-IP15KXIL
10375,2025-06-21,10:31:00,11754,7223,4687,994,1,60035.91,60035.91,9005.39,51030.52,CASH,IN-TXN-20250621-EG2ZWMGL
10376,2025-06-21,13:25:24,9582,6062,1324,2178,3,230903.07,692709.21,0.0,692709.21,UPI,IN-TXN-20250621-MBEYY0TJ
10377,2025-06-13,20:26:45,6376,1449,6115,218,1,153438.47,153438.47,7671.92,145766.55,CARD,IN-TXN-20250613-AREXQBUU
10378,2025-07-04,16:18:34,7981,11716,802,5713,1,66338.75,66338.75,0.0,66338.75,BNPL,IN-TXN-20250704-0O92OR7V
10379,2025-06-21,20:00:46,5622,5194,5111,1512,2,140539.89,281079.78,0.0,281079.78,CARD,IN-TXN-20250621-GB6AXKIQ
10380,2025-06-11,16:26:28,11332,8892,10729,529,1,78665.25,78665.25,3933.26,74731.99,WALLET,IN-TXN-20250611-4K1BVWUH
10381,2025-06-21,11:08:46,4288,6964,7318,11671,2,11927.78,23855.56,0.0,23855.56,CASH,IN-TXN-20250621-T7TJ1MFZ
10382,2025-07-24,11:10:24,9315,5792,2473,8306,2,21524.78,43049.56,0.0,43049.56,CASH,IN-TXN-20250724-NR9YUNUR
10383,2025-09-07,12:18:46,8540,9763,451,2857,1,132782.04,132782.04,0.0,132782.04,BNPL,IN-TXN-20250907-HM784VSW
10384,2025-07-17,14:44:48,4408,8800,1009,4937,1,198562.52,198562.52,19856.25,178706.27,CARD,IN-TXN-20250717-I6C0Q2OB
10385,2025-08-22,16:28:44,3913,8080,8630,7161,1,53394.36,53394.36,0.0,53394.36,UPI,IN-TXN-20250822-057GC224
10386,2025-08-07,20:09:47,7067,11908,11301,1365,1,76420.34,76420.34,0.0,76420.34,CASH,IN-TXN-20250807-PR5M6BCK
10387,2025-07-22,12:55:37,991,4529,4961,11072,1,132071.32,132071.32,0.0,132071.32,UPI,IN-TXN-20250722-88078NBW
10388,2025-06-26,12:17:45,10857,8389,5380,9169,2,26678.57,53357.14,2667.86,50689.28,CARD,IN-TXN-20250626-SKLIBCW4
10389,2025-07-14,14:29:41,8976,9979,2382,10812,1,64386.51,64386.51,3219.33,61167.18,CARD,IN-TXN-20250714-9749HD7O
10390,2025-06-30,17:41:30,9138,11330,8634,5062,2,2186.43,4372.86,0.0,4372.86,CASH,IN-TXN-20250630-7QMJY1R1
10391,2025-07-25,18:13:24,8960,8117,3950,9068,1,143601.71,143601.71,0.0,143601.71,CARD,IN-TXN-20250725-7JMPT81S
10392,2025-07-19,14:48:52,9859,11541,10096,8548,1,2716.15,2716.15,135.81,2580.34,WALLET,IN-TXN-20250719-GANAUCIX
10393,2025-06-05,14:50:27,4745,6231,6790,7109,1,44191.22,44191.22,2209.56,41981.66,CARD,IN-TXN-20250605-LS9JE0YF
10394,2025-06-01,14:13:52,8255,6903,7485,2663,1,6570.34,6570.34,0.0,6570.34,CARD,IN-TXN-20250601-7LLUWE86
10395,2025-08-09,15:06:56,3055,10671,10617,4219,2,11137.82,22275.64,1113.78,21161.86,CARD,IN-TXN-20250809-YIZDDNRC
10396,2025-06-10,15:48:17,9337,11130,4818,5823,1,95602.79,95602.79,0.0,95602.79,WALLET,IN-TXN-20250610-TGY4XBMW
10397,2025-06-22,17:14:24,11308,8969,8154,1439,1,12054.63,12054.63,0.0,12054.63,CASH,IN-TXN-20250622-Y4AA1Q0C
10398,2025-09-04,17:35:49,6700,5885,3518,5827,1,391.95,391.95,19.6,372.35,BNPL,IN-TXN-20250904-BQL38M64
10399,2025-09-04,12:27:15,1489,2883,3839,10505,2,17882.09,35764.18,0.0,35764.18,CARD,IN-TXN-20250904-XPNLNZ9O
10400,2025-06-18,16:49:42,2843,2600,9047,7793,1,12050.0,12050.0,1205.0,10845.0,WALLET,IN-TXN-20250618-GXX48CII
10401,2025-06-28,10:25:48,9117,2864,1182,1364,1,81830.28,81830.28,0.0,81830.28,CARD,IN-TXN-20250628-DYVLLF64
10402,2025-07-20,15:07:40,8439,105,728,4662,1,26581.56,26581.56,2658.16,23923.4,CARD,IN-TXN-20250720-BXEU6MIY
10403,2025-06-13,16:19:21,7284,8278,8130,8424,1,127995.2,127995.2,0.0,127995.2,CASH,IN-TXN-20250613-CE9XP59L
10404,2025-08-28,19:34:40,1109,2565,5393,8088,1,179943.37,179943.37,0.0,179943.37,UPI,IN-TXN-20250828-DL5SUEOY
10405,2025-08-19,11:38:20,1269,11157,724,11536,1,7807.72,7807.72,0.0,7807.72,CASH,IN-TXN-20250819-27B138D4
10406,2025-08-08,12:05:58,2167,790,5338,2638,1,36654.66,36654.66,1832.73,34821.93,CARD,IN-TXN-20250808-WN0ML1Z8
10407,2025-06-13,11:53:53,8431,7364,3327,7856,1,33993.22,33993.22,0.0,33993.22,BNPL,IN-TXN-20250613-8F190X2K
10408,2025-06-10,17:05:36,9103,9581,10013,3614,1,149252.16,149252.16,0.0,149252.16,CARD,IN-TXN-20250610-22DDBC4W
10409,2025-06-12,16:54:03,6985,6721,7463,10214,1,49653.78,49653.78,0.0,49653.78,WALLET,IN-TXN-20250612-J4GMOTCL
10410,2025-07-27,13:02:23,7807,5455,8654,7237,1,64163.32,64163.32,0.0,64163.32,WALLET,IN-TXN-20250727-J4C9UA7E
10411,2025-07-25,15:20:47,1559,7902,11660,6295,1,103935.13,103935.13,5196.76,98738.37,UPI,IN-TXN-20250725-43T97T3T
10412,2025-06-16,13:04:02,11531,7355,4841,8027,1,22777.49,22777.49,1138.87,21638.62,BNPL,IN-TXN-20250616-PHV797FE
10413,2025-06-19,14:52:07,7272,10730,11944,10033,1,7040.84,7040.84,0.0,7040.84,CASH,IN-TXN-20250619-C5NL0BCA
10414,2025-07-15,13:26:41,8630,10035,5095,9387,1,79562.67,79562.67,0.0,79562.67,UPI,IN-TXN-20250715-89LGPDQ6
10415,2025-09-10,13:57:43,205,847,498,7686,1,96619.37,96619.37,0.0,96619.37,BNPL,IN-TXN-20250910-SE14BT0D
10416,2025-06-21,15:59:24,9472,3735,7968,5141,2,177555.85,355111.7,17755.59,337356.11,WALLET,IN-TXN-20250621-WL7Y740U
10417,2025-07-08,20:52:09,11632,1958,4328,11686,1,56293.3,56293.3,2814.67,53478.63,WALLET,IN-TXN-20250708-H45X6NQQ
10418,2025-07-10,13:15:36,2533,11868,2108,917,2,16157.99,32315.98,0.0,32315.98,CASH,IN-TXN-20250710-1WPGN2GG
10419,2025-09-01,21:08:59,1297,7856,11263,2934,1,17526.44,17526.44,0.0,17526.44,CASH,IN-TXN-20250901-R0X84DGV
10420,2025-07-09,10:04:14,6380,9367,3673,7761,2,249215.01,498430.02,0.0,498430.02,BNPL,IN-TXN-20250709-WFM17OZ9
10421,2025-06-28,16:12:40,943,740,5167,2978,1,41684.91,41684.91,0.0,41684.91,BNPL,IN-TXN-20250628-NHVWXMYP
10422,2025-08-21,14:30:00,3505,7074,4008,3313,1,59842.1,59842.1,8976.31,50865.79,CARD,IN-TXN-20250821-KJSNEKD9
10423,2025-08-27,18:05:39,8318,7565,10258,2348,4,140489.93,561959.72,84293.96,477665.76,BNPL,IN-TXN-20250827-B7ESHDMS
10424,2025-08-21,12:07:20,7315,8093,4440,10358,2,3982.4,7964.8,796.48,7168.32,UPI,IN-TXN-20250821-3O8D0IB2
10425,2025-06-13,12:52:35,3291,7911,7759,8143,1,24436.59,24436.59,0.0,24436.59,UPI,IN-TXN-20250613-8G6CM5ED
10426,2025-06-18,15:38:08,8704,5657,4267,2750,1,67347.0,67347.0,0.0,67347.0,WALLET,IN-TXN-20250618-9VND7S41
10427,2025-08-03,16:28:17,4855,3965,5711,3177,2,201762.72,403525.44,0.0,403525.44,UPI,IN-TXN-20250803-9DZHCJOT
10428,2025-06-18,12:26:59,3323,5280,7088,8573,1,25434.66,25434.66,0.0,25434.66,UPI,IN-TXN-20250618-P6CZI4B9
10429,2025-07-12,14:50:36,4283,9263,5786,7721,1,4887.74,4887.74,0.0,4887.74,CASH,IN-TXN-20250712-HZJG53BA
10430,2025-06-29,12:19:50,7439,7313,10499,1087,1,7438.57,7438.57,371.93,7066.64,CARD,IN-TXN-20250629-WH60EO27
10431,2025-06-17,13:20:27,9801,9255,6136,6849,3,67623.39,202870.17,10143.51,192726.66,BNPL,IN-TXN-20250617-S4L9CEFJ
10432,2025-08-14,10:30:20,4575,2734,1121,4184,1,1126.49,1126.49,0.0,1126.49,BNPL,IN-TXN-20250814-AK7QXRGJ
10433,2025-07-09,14:36:57,2324,1604,6514,9984,2,3487.45,6974.9,0.0,6974.9,UPI,IN-TXN-20250709-F6NVELB6
10434,2025-07-16,21:10:58,9096,3133,6587,7561,1,81201.35,81201.35,8120.14,73081.21,WALLET,IN-TXN-20250716-ZPKJB4VL
10435,2025-09-12,21:17:22,5574,5891,8908,9560,1,7886.12,7886.12,788.61,7097.51,BNPL,IN-TXN-20250912-WTPWMA2T
10436,2025-06-11,17:22:56,10980,2175,8436,3795,1,171874.73,171874.73,0.0,171874.73,WALLET,IN-TXN-20250611-FJ0ZGH62
10437,2025-09-03,14:12:30,4124,2537,10129,8167,2,119055.3,238110.6,0.0,238110.6,WALLET,IN-TXN-20250903-CQZCLXNL
10438,2025-07-25,17:06:46,5935,11395,10301,8102,1,9222.22,9222.22,461.11,8761.11,WALLET,IN-TXN-20250725-S47WQSRV
10439,2025-06-14,13:54:26,4073,2306,2837,9843,1,17029.34,17029.34,0.0,17029.34,CARD,IN-TXN-20250614-I7199PTE
10440,2025-07-19,18:22:43,2938,1598,7564,7933,3,212073.57,636220.71,63622.07,572598.64,UPI,IN-TXN-20250719-AKNP5YBA
10441,2025-08-24,17:31:57,1230,10321,8618,7048,2,79299.28,158598.56,0.0,158598.56,CASH,IN-TXN-20250824-SLH32ACA
10442,2025-06-06,12:00:45,6942,5864,10027,7347,1,33352.75,33352.75,1667.64,31685.11,CASH,IN-TXN-20250606-HN1VHBQO
10443,2025-06-12,10:50:23,10081,8927,8790,5147,1,54516.21,54516.21,2725.81,51790.4,UPI,IN-TXN-20250612-6JJZAFY5
10444,2025-07-25,19:54:40,1651,1111,3273,7101,1,51211.47,51211.47,2560.57,48650.9,WALLET,IN-TXN-20250725-EY0IZM2Z
10445,2025-06-12,12:03:26,8484,2099,150,4369,1,74232.91,74232.91,0.0,74232.91,CARD,IN-TXN-20250612-OUT56MPB
10446,2025-07-26,14:09:21,8027,1895,2521,4763,3,57397.99,172193.97,8609.7,163584.27,CASH,IN-TXN-20250726-WL4VLMZV
10447,2025-07-03,10:25:38,6841,7812,4242,3112,1,94533.53,94533.53,0.0,94533.53,CASH,IN-TXN-20250703-5ME9EIPV
10448,2025-06-02,13:20:40,2866,10574,1714,3385,4,60689.69,242758.76,0.0,242758.76,UPI,IN-TXN-20250602-PJKSBFAE
10449,2025-06-15,14:07:26,2851,2888,10098,3868,1,66941.09,66941.09,10041.16,56899.93,BNPL,IN-TXN-20250615-6IDIRV7G
10450,2025-07-14,11:16:42,11777,11406,777,10667,1,41625.03,41625.03,4162.5,37462.53,CARD,IN-TXN-20250714-Z396R5R8
10451,2025-06-25,17:57:45,10750,7056,1232,7425,1,53467.32,53467.32,0.0,53467.32,CARD,IN-TXN-20250625-7XYLE2EY
10452,2025-06-03,16:44:30,1739,101,3319,5748,1,46660.69,46660.69,0.0,46660.69,WALLET,IN-TXN-20250603-BNPLLOS3
10453,2025-08-28,11:05:11,5453,10402,5901,5877,1,52683.94,52683.94,2634.2,50049.74,WALLET,IN-TXN-20250828-3T2CZA7X
10454,2025-08-29,16:51:56,176,11126,6321,2293,1,78001.56,78001.56,7800.16,70201.4,CASH,IN-TXN-20250829-AQDWPSR4
10455,2025-06-21,18:33:22,9301,1845,5993,385,2,74606.89,149213.78,0.0,149213.78,UPI,IN-TXN-20250621-FT0NYB2F
10456,2025-06-08,18:23:38,718,10581,1635,770,1,2799.96,2799.96,280.0,2519.96,WALLET,IN-TXN-20250608-WUWXSTXS
10457,2025-09-08,17:13:35,3289,11305,7362,8188,1,22035.24,22035.24,1101.76,20933.48,WALLET,IN-TXN-20250908-X32S3I2F
10458,2025-07-06,19:25:21,11819,4996,4269,4283,1,17438.53,17438.53,0.0,17438.53,CARD,IN-TXN-20250706-9689ZEZ6
10459,2025-06-22,11:29:54,5769,3712,2291,5206,4,147884.52,591538.08,59153.81,532384.27,UPI,IN-TXN-20250622-K3R1C81B
10460,2025-06-18,10:08:52,3281,10614,1164,5198,1,51336.8,51336.8,2566.84,48769.96,BNPL,IN-TXN-20250618-EQKP1DDD
10461,2025-08-12,20:03:25,7239,1627,3682,3823,2,85659.44,171318.88,17131.89,154186.99,UPI,IN-TXN-20250812-NZR8II9E
10462,2025-07-23,16:54:16,3461,7986,10510,6274,1,53861.09,53861.09,8079.16,45781.93,BNPL,IN-TXN-20250723-CPP8AKK6
10463,2025-08-29,19:51:19,6639,3165,10776,10431,2,187734.14,375468.28,0.0,375468.28,UPI,IN-TXN-20250829-FQYIHFGZ
10464,2025-07-12,19:39:41,8391,2899,3658,11416,1,45580.37,45580.37,0.0,45580.37,WALLET,IN-TXN-20250712-ONOZCZLI
10465,2025-07-16,13:22:21,437,72,10744,7619,1,11381.22,11381.22,0.0,11381.22,CASH,IN-TXN-20250716-7NG82AZF
10466,2025-08-27,17:47:54,5780,11260,2091,8622,2,31656.9,63313.8,0.0,63313.8,BNPL,IN-TXN-20250827-NU38XZEQ
10467,2025-06-18,16:13:30,763,9243,7591,1357,1,52383.69,52383.69,0.0,52383.69,WALLET,IN-TXN-20250618-1JN89B2C
10468,2025-06-03,14:53:04,9244,4606,9493,3382,2,64222.31,128444.62,19266.69,109177.93,UPI,IN-TXN-20250603-X5X81LRQ
10469,2025-07-18,12:26:51,3309,9957,2462,10168,2,6086.48,12172.96,608.65,11564.31,CARD,IN-TXN-20250718-DMUHDM5I
10470,2025-06-02,13:27:33,2960,7176,9426,11379,1,116753.96,116753.96,5837.7,110916.26,BNPL,IN-TXN-20250602-00LTCZN1
10471,2025-07-10,14:17:04,8348,4670,9473,4692,1,1720.29,1720.29,0.0,1720.29,UPI,IN-TXN-20250710-ZOEBTSPT
10472,2025-09-12,17:04:09,2326,8801,1553,10076,1,133444.78,133444.78,6672.24,126772.54,CASH,IN-TXN-20250912-QZ7KEIKI
10473,2025-09-10,12:33:04,1952,1816,5473,4873,1,29673.36,29673.36,0.0,29673.36,UPI,IN-TXN-20250910-I5VVZDA0
10474,2025-06-02,11:37:25,3935,9922,3387,6970,1,40734.97,40734.97,0.0,40734.97,WALLET,IN-TXN-20250602-5IMFIU46
10475,2025-08-04,11:44:52,1277,2311,4361,148,2,78349.6,156699.2,15669.92,141029.28,CASH,IN-TXN-20250804-F6XNBYAL
10476,2025-06-22,20:44:19,6990,9716,8154,2296,1,147337.53,147337.53,14733.75,132603.78,CASH,IN-TXN-20250622-S09704R4
10477,2025-08-17,16:45:00,456,8522,10122,2638,1,6751.61,6751.61,337.58,6414.03,BNPL,IN-TXN-20250817-UC8032YQ
10478,2025-07-08,16:59:24,7090,3533,2945,3481,2,3367.92,6735.84,673.58,6062.26,CASH,IN-TXN-20250708-YKWXZW9X
10479,2025-09-01,13:07:50,3862,10024,981,11032,1,19935.0,19935.0,0.0,19935.0,CASH,IN-TXN-20250901-BJXOVRL8
10480,2025-07-21,20:23:03,10288,1881,10469,2971,1,9870.25,9870.25,987.03,8883.22,CARD,IN-TXN-20250721-56VBA81K
10481,2025-06-05,15:26:07,1850,819,3233,11251,1,129140.54,129140.54,0.0,129140.54,CASH,IN-TXN-20250605-ZYZFB3RS
10482,2025-08-29,13:27:23,9511,9741,6877,6034,1,9710.24,9710.24,0.0,9710.24,CARD,IN-TXN-20250829-4TV5854S
10483,2025-08-13,19:42:09,1773,10486,9765,4939,2,24736.15,49472.3,0.0,49472.3,CARD,IN-TXN-20250813-5Q97HYKT
10484,2025-07-30,16:56:20,1684,8828,4160,1300,1,140475.85,140475.85,0.0,140475.85,WALLET,IN-TXN-20250730-R68TYNAD
10485,2025-08-20,19:09:24,225,9199,9329,10335,1,16155.25,16155.25,0.0,16155.25,WALLET,IN-TXN-20250820-BXQI6LY8
10486,2025-06-18,14:02:38,9862,5479,3713,596,1,87044.69,87044.69,0.0,87044.69,BNPL,IN-TXN-20250618-E9TIL7RV
10487,2025-07-16,12:04:43,11638,8286,10491,2320,2,187787.63,375575.26,0.0,375575.26,UPI,IN-TXN-20250716-9CECGEZE
10488,2025-06-05,20:13:04,9667,8396,4972,8839,1,2370.78,2370.78,237.08,2133.7,CASH,IN-TXN-20250605-3ETHGWXS
10489,2025-09-04,17:40:01,1941,8286,9304,4303,2,187787.63,375575.26,56336.29,319238.97,BNPL,IN-TXN-20250904-UZJW9ICV
10490,2025-07-14,19:54:35,4739,4725,6168,6709,2,18861.13,37722.26,0.0,37722.26,UPI,IN-TXN-20250714-7ODHO1U1
10491,2025-07-21,19:28:14,7947,11468,10315,7891,2,21406.24,42812.48,0.0,42812.48,WALLET,IN-TXN-20250721-DQEHTS3V
10492,2025-08-05,11:32:31,10286,6410,5360,11447,4,94739.24,378956.96,18947.85,360009.11,BNPL,IN-TXN-20250805-92PC7ZU6
10493,2025-08-16,21:20:51,11385,970,3360,3562,1,36795.04,36795.04,0.0,36795.04,WALLET,IN-TXN-20250816-E3ZOH0F5
10494,2025-08-21,20:32:51,5294,4326,446,11373,1,61817.51,61817.51,0.0,61817.51,WALLET,IN-TXN-20250821-HH7OIUO2
10495,2025-09-02,16:39:32,8782,7018,6538,9391,2,49548.45,99096.9,0.0,99096.9,BNPL,IN-TXN-20250902-IRGAL0NS
10496,2025-09-02,11:28:41,2888,392,11503,2570,1,28525.04,28525.04,0.0,28525.04,CARD,IN-TXN-20250902-7BVUQYV1
10497,2025-08-23,17:50:04,946,5273,311,848,1,5262.98,5262.98,789.45,4473.53,CARD,IN-TXN-20250823-NICMOL3U
10498,2025-08-20,21:23:08,461,1161,6121,3123,1,8621.76,8621.76,0.0,8621.76,CARD,IN-TXN-20250820-0FB54GG5
10499,2025-07-27,16:33:08,9694,9591,5897,3972,1,72028.37,72028.37,7202.84,64825.53,CASH,IN-TXN-20250727-4BJZN6I5
10500,2025-07-04,18:18:42,7389,9935,8455,5647,1,118661.5,118661.5,0.0,118661.5,WALLET,IN-TXN-20250704-W4KH6KE0
10501,2025-07-02,14:49:27,5716,11481,6893,405,2,192584.98,385169.96,0.0,385169.96,UPI,IN-TXN-20250702-DHOP51WI
10502,2025-07-25,14:20:55,3358,9549,1530,5528,1,3326.31,3326.31,498.95,2827.36,WALLET,IN-TXN-20250725-HU3R885S
10503,2025-07-20,19:15:42,2661,8783,8859,5648,1,43830.41,43830.41,0.0,43830.41,UPI,IN-TXN-20250720-Z5GMJJ5F
10504,2025-08-03,19:45:22,10615,9562,10117,565,1,229508.45,229508.45,11475.42,218033.03,CASH,IN-TXN-20250803-MZPYK4MR
10505,2025-07-20,13:27:07,9583,5221,2686,10431,1,37486.38,37486.38,0.0,37486.38,CASH,IN-TXN-20250720-1QGM6AS9
10506,2025-08-11,21:17:29,3709,10347,9910,7923,1,25757.61,25757.61,0.0,25757.61,CASH,IN-TXN-20250811-D2EQVNYU
10507,2025-07-06,19:53:59,4123,7700,10023,3552,1,16704.17,16704.17,2505.63,14198.54,WALLET,IN-TXN-20250706-XMLHQQB2
10508,2025-09-01,14:16:19,773,2770,40,1416,1,93959.1,93959.1,9395.91,84563.19,UPI,IN-TXN-20250901-JO8BY5JP
10509,2025-06-23,17:17:36,6809,7449,10915,3474,1,13940.58,13940.58,0.0,13940.58,UPI,IN-TXN-20250623-3I0C0ROA
10510,2025-09-09,20:39:41,6328,6459,1012,10184,2,142618.97,285237.94,0.0,285237.94,CARD,IN-TXN-20250909-M0LZ0TGR
10511,2025-07-11,20:27:12,4321,9424,2837,6869,1,36607.65,36607.65,0.0,36607.65,CASH,IN-TXN-20250711-PMBBYVLK
10512,2025-08-23,17:04:33,7487,7308,8198,10109,1,202569.31,202569.31,10128.47,192440.84,WALLET,IN-TXN-20250823-SAQOOTW7
10513,2025-06-11,14:50:40,889,313,4167,7550,1,23993.36,23993.36,1199.67,22793.69,CARD,IN-TXN-20250611-DH4NA24T
10514,2025-09-04,15:45:34,4949,9793,8463,512,1,148534.16,148534.16,22280.12,126254.04,WALLET,IN-TXN-20250904-UG0C9PLA
10515,2025-07-16,18:41:47,2090,6674,5022,8130,1,146476.48,146476.48,21971.47,124505.01,CASH,IN-TXN-20250716-P302TRQF
10516,2025-06-03,18:51:57,10103,3328,11727,9178,1,4177.79,4177.79,208.89,3968.9,CASH,IN-TXN-20250603-A2TMQF95
10517,2025-09-09,16:26:49,9926,6959,5684,4013,1,26988.1,26988.1,1349.4,25638.7,CASH,IN-TXN-20250909-LAQUCXG7
10518,2025-06-04,13:51:08,567,6331,10207,129,1,22901.64,22901.64,0.0,22901.64,WALLET,IN-TXN-20250604-UQE8ASHH
10519,2025-07-17,13:11:00,2547,9256,554,5498,2,95517.85,191035.7,19103.57,171932.13,UPI,IN-TXN-20250717-EU68ONYL
10520,2025-06-22,16:36:32,4537,9066,7292,10352,3,132054.77,396164.31,39616.43,356547.88,WALLET,IN-TXN-20250622-WXGWQZHD
10521,2025-06-22,10:28:54,6057,3908,2596,10677,2,226215.85,452431.7,22621.59,429810.11,CASH,IN-TXN-20250622-ZKKCGFG8
