inventory_id,snapshot_date,store_id,product_id,on_hand_qty,on_order_qty,reorder_point,unit_cost
8954,2025-09-13,3811,9337,74,6,15,199.0
8955,2025-09-13,8323,6671,63,6,15,199.0
8956,2025-09-13,2364,8842,88,12,15,199.0
8957,2025-09-13,11163,9616,67,14,15,199.0
8958,2025-09-13,5153,112,67,5,15,199.0
8959,2025-09-13,9988,868,45,14,15,199.0
8960,2025-09-13,11668,5872,57,16,15,199.0
8961,2025-09-13,9625,1961,53,5,15,199.0
8962,2025-09-13,1164,10058,27,12,15,199.0
8963,2025-09-13,1043,8680,49,11,15,199.0
8964,2025-09-13,6779,11967,80,11,15,199.0
8965,2025-09-13,2642,3189,15,23,15,199.0
8966,2025-09-13,4077,9856,62,6,15,199.0
8967,2025-09-13,2939,2970,73,15,15,199.0
8968,2025-09-13,484,10640,43,6,15,199.0
8969,2025-09-13,8110,11939,76,12,15,199.0
8970,2025-09-13,1958,5437,60,11,15,199.0
8971,2025-09-13,1460,1543,86,3,15,199.0
8972,2025-09-13,6612,9405,53,30,15,199.0
8973,2025-09-13,11485,11229,57,15,15,199.0
8974,2025-09-13,6348,6678,63,18,15,199.0
8975,2025-09-13,6248,11411,43,18,15,199.0
8976,2025-09-13,7773,2270,32,4,15,199.0
8977,2025-09-13,5625,2999,60,14,15,199.0
8978,2025-09-13,1571,5099,68,9,15,199.0
8979,2025-09-13,5819,2907,116,9,15,199.0
8980,2025-09-13,11588,7052,68,12,15,199.0
8981,2025-09-13,4129,8187,70,9,15,199.0
8982,2025-09-13,1487,3024,64,9,15,350.99
8983,2025-09-13,4269,6577,57,13,15,199.0
8984,2025-09-13,3287,3714,57,14,15,199.0
8985,2025-09-13,5755,10605,73,1,15,199.0
8986,2025-09-13,10372,1337,100,4,15,199.0
8987,2025-09-13,5566,7402,32,22,15,199.0
8988,2025-09-13,1541,8584,38,3,15,199.0
8989,2025-09-13,4224,335,50,9,15,246.78
8990,2025-09-13,9932,998,33,11,15,199.0
8991,2025-09-13,9128,970,38,14,15,199.0
8992,2025-09-13,11186,6114,68,11,15,199.0
8993,2025-09-13,1565,2761,88,24,15,199.0
8994,2025-09-13,29,8670,40,21,15,251.91
8995,2025-09-13,207,77,56,10,15,199.0
8996,2025-09-13,5356,6304,23,10,15,226.74
8997,2025-09-13,5018,454,56,5,15,199.0
8998,2025-09-13,9308,9231,45,11,15,199.0
8999,2025-09-13,6142,1137,37,16,15,199.0
9000,2025-09-13,2825,3089,42,12,15,199.0
9001,2025-09-13,10429,10173,42,18,15,199.0
9002,2025-09-13,8163,2979,59,12,15,199.0
9003,2025-09-13,8769,3578,70,7,15,199.0
9004,2025-09-13,5657,1589,67,10,15,199.0
9005,2025-09-13,11194,2535,78,11,15,199.0
9006,2025-09-13,9826,6131,51,16,15,199.0
9007,2025-09-13,9405,2899,52,18,15,199.0
9008,2025-09-13,7221,11574,66,18,15,199.0
9009,2025-09-13,2909,8313,50,11,15,199.0
9010,2025-09-13,2439,7293,80,11,15,199.0
9011,2025-09-13,498,10193,65,20,15,199.0
9012,2025-09-13,636,8808,75,5,15,199.0
9013,2025-09-13,1971,5107,55,20,15,199.0
9014,2025-09-13,4775,1766,87,8,15,199.0
9015,2025-09-13,5719,11191,70,21,15,199.0
9016,2025-09-13,2956,9669,3,2,15,199.0
9017,2025-09-13,8495,2743,27,6,15,199.0
9018,2025-09-13,1634,8154,6,9,15,199.0
9019,2025-09-13,3165,9888,27,7,15,199.0
9020,2025-09-13,2544,10047,70,19,15,199.0
9021,2025-09-13,5528,7450,46,9,15,199.0
9022,2025-09-13,10789,8979,31,2,15,199.0
9023,2025-09-13,6371,7339,95,7,15,199.0
9024,2025-09-13,1907,10957,47,2,15,199.0
9025,2025-09-13,9085,1073,58,12,15,199.0
9026,2025-09-13,5544,4035,51,3,15,199.0
9027,2025-09-13,5992,2317,82,22,15,199.0
9028,2025-09-13,3924,8041,57,15,15,199.0
9029,2025-09-13,3086,6624,49,16,15,199.0
9030,2025-09-13,682,5871,67,17,15,199.0
9031,2025-09-13,961,7872,48,17,15,199.0
9032,2025-09-13,10808,11594,82,17,15,199.0
9033,2025-09-13,9686,1619,108,12,15,199.0
9034,2025-09-13,8518,1491,53,9,15,199.0
9035,2025-09-13,10871,10729,50,18,15,199.0
9036,2025-09-13,5252,8640,37,11,15,199.0
9037,2025-09-13,9225,9423,64,7,15,199.0
9038,2025-09-13,11505,8716,54,11,15,277.38
9039,2025-09-13,8548,6459,52,0,15,199.0
9040,2025-09-13,8952,10539,82,0,15,199.0
9041,2025-09-13,3293,4630,69,15,15,199.0
9042,2025-09-13,5249,2220,60,6,15,199.0
9043,2025-09-13,7339,3245,105,6,15,199.0
9044,2025-09-13,4800,10262,56,17,15,199.0
9045,2025-09-13,6985,6624,63,0,15,199.0
9046,2025-09-13,7130,6178,76,15,15,199.0
9047,2025-09-13,1350,8036,25,12,15,199.0
9048,2025-09-13,391,8049,34,22,15,199.0
9049,2025-09-13,1710,5268,70,13,15,199.0
9050,2025-09-13,9196,7932,43,10,15,199.0
9051,2025-09-13,9989,6371,52,19,15,199.0
9052,2025-09-13,5012,8153,52,16,15,199.0
9053,2025-09-13,4706,11208,41,7,15,199.0
9054,2025-09-13,11451,904,52,10,15,199.0
9055,2025-09-13,8644,683,36,15,15,199.0
9056,2025-09-13,3082,1462,73,5,15,199.0
9057,2025-09-13,5032,9626,55,11,15,199.0
9058,2025-09-13,9360,8894,50,16,15,199.0
9059,2025-09-13,2841,10502,57,6,15,199.0
9060,2025-09-13,5139,786,39,11,15,199.0
9061,2025-09-13,8754,459,55,9,15,199.0
9062,2025-09-13,774,4964,24,20,15,199.0
9063,2025-09-13,6307,3085,57,11,15,199.0
9064,2025-09-13,5764,8811,102,12,15,199.0
9065,2025-09-13,860,11210,35,3,15,199.0
9066,2025-09-13,7108,8330,42,0,15,199.0
9067,2025-09-13,8585,2922,69,10,15,199.0
9068,2025-09-13,8336,6076,36,7,15,199.0
9069,2025-09-13,11160,11456,77,7,15,199.0
9070,2025-09-13,733,3515,82,20,15,199.0
9071,2025-09-13,1617,7492,68,6,15,222.48
9072,2025-09-13,3043,3631,56,12,15,199.0
9073,2025-09-13,11673,5248,86,13,15,199.0
9074,2025-09-13,1196,11699,67,10,15,199.0
9075,2025-09-13,3336,8115,67,6,15,199.0
9076,2025-09-13,3388,9358,63,17,15,216.69
9077,2025-09-13,10493,10044,20,12,15,199.0
9078,2025-09-13,256,742,66,18,15,199.0
9079,2025-09-13,6251,3376,38,5,15,199.0
9080,2025-09-13,11295,1906,81,12,15,199.0
9081,2025-09-13,4759,78,36,16,15,199.0
9082,2025-09-13,3939,10807,62,18,15,199.0
9083,2025-09-13,5420,2901,50,8,15,199.0
9084,2025-09-13,6389,3742,77,3,15,199.0
9085,2025-09-13,6092,6586,79,0,15,199.0
9086,2025-09-13,734,2555,33,8,15,199.0
9087,2025-09-13,2322,9810,90,9,15,199.0
9088,2025-09-13,4034,10187,67,5,15,199.0
9089,2025-09-13,10954,4231,93,22,15,199.0
9090,2025-09-13,6928,11148,83,14,15,199.0
9091,2025-09-13,9348,11636,39,21,15,199.0
9092,2025-09-13,10260,5075,110,8,15,209.21
9093,2025-09-13,3357,10705,53,16,15,199.0
9094,2025-09-13,4467,6705,90,8,15,199.0
9095,2025-09-13,11310,168,58,4,15,199.0
9096,2025-09-13,6814,6778,41,18,15,199.0
9097,2025-09-13,6179,4557,21,20,15,199.0
9098,2025-09-13,3105,7999,60,18,15,199.0
9099,2025-09-13,4153,9833,43,9,15,199.0
9100,2025-09-13,171,10266,27,15,15,199.0
9101,2025-09-13,11347,6480,76,19,15,199.0
9102,2025-09-13,685,11404,78,0,15,199.0
9103,2025-09-13,7359,2112,81,4,15,199.0
9104,2025-09-13,10862,11297,71,14,15,199.0
9105,2025-09-13,3654,1156,73,13,15,199.0
9106,2025-09-13,10447,1875,71,13,15,199.0
9107,2025-09-13,1889,2604,90,15,15,199.0
9108,2025-09-13,8005,1090,42,8,15,199.0
9109,2025-09-13,3005,8798,66,6,15,199.0
9110,2025-09-13,5364,2743,83,15,15,199.0
9111,2025-09-13,4203,11156,80,10,15,199.0
9112,2025-09-13,11715,11388,86,13,15,199.0
9113,2025-09-13,6525,4667,50,7,15,272.64
9114,2025-09-13,8787,4694,60,12,15,199.0
9115,2025-09-13,4665,9341,33,18,15,199.0
9116,2025-09-13,4285,1778,100,10,15,199.0
9117,2025-09-13,1957,6471,5,4,15,199.0
9118,2025-09-13,3312,1418,15,15,15,199.0
9119,2025-09-13,9090,8159,38,11,15,199.0
9120,2025-09-13,3290,2083,13,4,15,199.0
9121,2025-09-13,8491,585,60,11,15,199.0
9122,2025-09-13,7684,7845,70,16,15,199.0
9123,2025-09-13,1792,1826,63,10,15,199.0
9124,2025-09-13,3747,624,63,7,15,199.0
9125,2025-09-13,6359,3023,72,7,15,199.0
9126,2025-09-13,1370,11365,52,19,15,199.0
9127,2025-09-13,1105,3961,75,9,15,199.0
9128,2025-09-13,7143,10082,88,9,15,199.0
9129,2025-09-13,6077,7178,30,7,15,199.0
9130,2025-09-13,2339,7243,36,19,15,199.0
9131,2025-09-13,9782,673,77,13,15,199.0
9132,2025-09-13,10861,8252,92,0,15,199.0
9133,2025-09-13,3097,3448,36,0,15,199.0
9134,2025-09-13,11877,5209,60,7,15,199.0
9135,2025-09-13,717,9320,55,10,15,199.0
9136,2025-09-13,233,2503,57,9,15,199.0
9137,2025-09-13,5593,4110,81,8,15,199.0
9138,2025-09-13,2876,5737,69,13,15,199.0
9139,2025-09-13,7570,3288,76,15,15,199.0
9140,2025-09-13,10554,925,50,9,15,199.0
9141,2025-09-13,6412,6227,32,11,15,199.0
9142,2025-09-13,2509,4781,79,9,15,199.0
9143,2025-09-13,8284,1043,101,10,15,199.0
9144,2025-09-13,3691,3015,10,4,15,199.0
9145,2025-09-13,10277,3185,37,24,15,199.0
9146,2025-09-13,5504,10781,81,11,15,199.0
9147,2025-09-13,11816,7191,48,13,15,199.0
9148,2025-09-13,415,7218,74,16,15,199.0
9149,2025-09-13,1137,4027,19,22,15,199.0
9150,2025-09-13,9858,8660,119,15,15,199.0
9151,2025-09-13,4716,9124,69,0,15,199.0
9152,2025-09-13,2640,2349,116,0,15,199.0
9153,2025-09-13,8965,5203,57,17,15,286.69
9154,2025-09-13,930,1825,68,24,15,199.0
9155,2025-09-13,11220,1068,69,13,15,199.0
9156,2025-09-13,6717,8488,50,16,15,199.0
9157,2025-09-13,8754,287,53,8,15,199.0
9158,2025-09-13,10135,11805,53,18,15,199.0
9159,2025-09-13,2784,11864,21,3,15,199.0
9160,2025-09-13,5271,6069,38,14,15,199.0
9161,2025-09-13,630,2351,78,10,15,425.57
9162,2025-09-13,1701,11212,101,10,15,199.0
9163,2025-09-13,3829,97,128,5,15,199.0
9164,2025-09-13,6246,57,60,11,15,199.0
9165,2025-09-13,9220,958,70,6,15,199.0
9166,2025-09-13,6350,9289,27,12,15,199.0
9167,2025-09-13,1961,3679,12,6,15,199.0
9168,2025-09-13,10294,577,92,11,15,199.0
9169,2025-09-13,9235,8939,51,15,15,199.0
9170,2025-09-13,1212,325,42,1,15,199.0
9171,2025-09-13,10631,7806,65,16,15,199.0
9172,2025-09-13,9364,10565,104,13,15,199.0
9173,2025-09-13,6326,4628,52,6,15,199.0
9174,2025-09-13,11234,10094,58,16,15,199.0
9175,2025-09-13,6337,7368,42,18,15,199.0
9176,2025-09-13,3894,11189,73,19,15,199.0
9177,2025-09-13,8038,10037,85,14,15,199.0
9178,2025-09-13,4097,5655,41,13,15,199.0
9179,2025-09-13,10432,7455,97,0,15,199.0
9180,2025-09-13,7851,2510,39,16,15,257.03
9181,2025-09-13,7442,8790,74,29,15,199.0
9182,2025-09-13,5901,3668,31,6,15,199.0
9183,2025-09-13,2366,4700,37,7,15,199.0
9184,2025-09-13,10439,11977,32,5,15,199.0
9185,2025-09-13,2857,6365,53,18,15,199.0
9186,2025-09-13,4215,2627,44,15,15,199.0
9187,2025-09-13,6031,344,91,14,15,199.0
9188,2025-09-13,7074,4913,72,10,15,199.0
9189,2025-09-13,2360,698,20,17,15,199.0
9190,2025-09-13,7536,6724,77,0,15,199.0
9191,2025-09-13,11644,8872,41,21,15,199.0
9192,2025-09-13,3719,6591,65,9,15,199.0
9193,2025-09-13,2049,10265,39,11,15,199.0
9194,2025-09-13,5783,3410,109,20,15,199.0
9195,2025-09-13,6649,6900,27,17,15,199.0
9196,2025-09-13,6845,7547,86,13,15,199.0
9197,2025-09-13,7411,7273,65,1,15,199.0
9198,2025-09-13,6365,7595,68,18,15,199.0
9199,2025-09-13,5957,5535,59,2,15,199.0
9200,2025-09-13,5342,10902,84,15,15,199.0
9201,2025-09-13,6536,2181,94,7,15,199.0
9202,2025-09-13,11851,8683,83,17,15,199.0
9203,2025-09-13,3374,4031,48,22,15,199.0
9204,2025-09-13,3555,11676,77,5,15,199.0
9205,2025-09-13,3129,9313,28,0,15,199.0
9206,2025-09-13,3189,11949,91,10,15,199.0
9207,2025-09-13,10803,10140,97,10,15,199.0
9208,2025-09-13,5955,7592,97,9,15,199.0
9209,2025-09-13,8982,6689,77,7,15,199.0
9210,2025-09-13,6141,10552,30,13,15,199.0
9211,2025-09-13,5029,3499,81,17,15,199.0
9212,2025-09-13,6437,2316,68,11,15,199.0
9213,2025-09-13,7705,1781,35,0,15,199.0
9214,2025-09-13,8894,10687,74,11,15,199.0
9215,2025-09-13,7411,4921,43,7,15,199.0
9216,2025-09-13,10217,6753,72,2,15,199.0
9217,2025-09-13,834,3268,66,4,15,199.0
9218,2025-09-13,3559,5533,11,15,15,199.0
9219,2025-09-13,9039,2568,35,4,15,199.0
9220,2025-09-13,10808,6297,25,23,15,199.0
9221,2025-09-13,8479,7075,50,12,15,199.0
9222,2025-09-13,2955,7258,64,7,15,202.94
9223,2025-09-13,391,11370,35,0,15,199.0
9224,2025-09-13,3383,6324,68,11,15,199.0
9225,2025-09-13,9297,10929,71,8,15,199.0
9226,2025-09-13,2824,4479,51,23,15,199.0
9227,2025-09-13,11152,9231,101,17,15,199.0
9228,2025-09-13,2554,10507,37,13,15,199.0
9229,2025-09-13,6585,9422,57,10,15,199.0
9230,2025-09-13,3241,2469,87,11,15,199.0
9231,2025-09-13,6739,5186,70,6,15,199.0
9232,2025-09-13,7678,4026,79,18,15,199.0
9233,2025-09-13,2140,7974,50,8,15,199.0
9234,2025-09-13,5181,10001,59,10,15,199.0
9235,2025-09-13,10033,8694,34,11,15,199.0
9236,2025-09-13,10291,579,34,16,15,234.65
9237,2025-09-13,11079,1591,81,7,15,199.0
9238,2025-09-13,1071,1405,93,4,15,199.0
9239,2025-09-13,352,143,28,22,15,199.0
9240,2025-09-13,865,5432,109,22,15,199.0
9241,2025-09-13,1474,5134,44,13,15,199.0
9242,2025-09-13,5845,3327,51,2,15,199.0
9243,2025-09-13,2468,3490,35,15,15,199.0
9244,2025-09-13,5040,1082,76,14,15,199.0
9245,2025-09-13,5947,10212,64,16,15,199.0
9246,2025-09-13,5170,9560,62,11,15,219.7
9247,2025-09-13,7318,7784,78,15,15,199.0
9248,2025-09-13,5548,11528,63,11,15,199.0
9249,2025-09-13,2871,4748,25,5,15,199.0
9250,2025-09-13,4969,1663,84,8,15,199.0
9251,2025-09-13,9206,2619,99,10,15,199.0
9252,2025-09-13,2491,2675,57,3,15,199.0
9253,2025-09-13,6803,1941,45,11,15,199.0
9254,2025-09-13,8722,10131,102,4,15,199.0
9255,2025-09-13,6713,2594,79,8,15,199.0
9256,2025-09-13,9203,9050,96,7,15,199.0
9257,2025-09-13,10301,7694,68,15,15,199.0
9258,2025-09-13,11467,4608,63,15,15,199.0
9259,2025-09-13,11305,4087,63,9,15,199.0
9260,2025-09-13,1858,10877,48,13,15,199.0
9261,2025-09-13,2403,7290,32,6,15,199.0
9262,2025-09-13,1591,646,71,17,15,199.0
9263,2025-09-13,2222,6242,71,9,15,199.0
9264,2025-09-13,7747,6216,96,28,15,199.0
9265,2025-09-13,7814,2793,71,16,15,199.0
9266,2025-09-13,327,9604,85,18,15,199.0
9267,2025-09-13,11275,5938,53,2,15,199.0
9268,2025-09-13,7225,9583,64,7,15,199.0
9269,2025-09-13,9371,2980,74,2,15,199.0
9270,2025-09-13,7330,326,78,15,15,199.0
9271,2025-09-13,8058,11007,32,15,15,199.0
9272,2025-09-13,9287,5634,47,15,15,209.29
9273,2025-09-13,5567,1393,67,9,15,199.0
9274,2025-09-13,6062,1129,43,4,15,199.0
9275,2025-09-13,2904,2211,51,10,15,199.0
9276,2025-09-13,10225,4917,49,20,15,219.71
9277,2025-09-13,11099,6450,99,18,15,199.0
9278,2025-09-13,2450,1819,28,10,15,295.56
9279,2025-09-13,10960,3230,50,21,15,199.0
9280,2025-09-13,10392,5255,1,15,15,199.0
9281,2025-09-13,4790,11656,58,19,15,199.0
9282,2025-09-13,1362,5812,29,13,15,199.0
9283,2025-09-13,9877,8106,89,15,15,199.0
9284,2025-09-13,262,10189,64,15,15,199.0
9285,2025-09-13,9672,6845,59,9,15,199.0
9286,2025-09-13,2770,5984,70,5,15,199.0
9287,2025-09-13,4141,3147,72,18,15,199.0
9288,2025-09-13,8412,4592,26,13,15,199.0
9289,2025-09-13,8527,385,123,14,15,199.0
9290,2025-09-13,8022,5220,56,4,15,199.0
9291,2025-09-13,2735,853,58,11,15,199.0
9292,2025-09-13,10640,3913,64,1,15,199.0
9293,2025-09-13,11478,5024,41,11,15,199.0
9294,2025-09-13,4311,7356,99,1,15,199.0
9295,2025-09-13,7094,5530,66,2,15,199.0
9296,2025-09-13,663,4471,62,13,15,199.0
9297,2025-09-13,10760,7506,69,17,15,199.0
9298,2025-09-13,10804,1315,48,9,15,199.0
9299,2025-09-13,5455,9033,61,17,15,199.0
9300,2025-09-13,515,2141,33,14,15,199.0
9301,2025-09-13,10227,175,77,12,15,199.0
9302,2025-09-13,9399,315,37,12,15,199.0
9303,2025-09-13,4960,6237,33,6,15,199.0
9304,2025-09-13,3271,7703,87,8,15,199.0
9305,2025-09-13,6227,6364,62,12,15,199.0
9306,2025-09-13,590,11392,56,17,15,199.0
9307,2025-09-13,11009,4429,72,4,15,457.95
9308,2025-09-13,11418,6147,83,15,15,199.0
9309,2025-09-13,5500,6010,80,8,15,199.0
9310,2025-09-13,8399,6956,23,4,15,199.0
9311,2025-09-13,6672,11589,82,16,15,199.0
9312,2025-09-13,5606,2169,58,9,15,199.0
9313,2025-09-13,5673,11783,78,12,15,199.0
9314,2025-09-13,4286,9051,55,6,15,199.0
9315,2025-09-13,3161,8009,62,11,15,199.0
9316,2025-09-13,4615,4370,77,3,15,203.46
9317,2025-09-13,1365,7371,0,24,15,199.0
9318,2025-09-13,11007,1390,55,11,15,199.0
9319,2025-09-13,10916,5221,59,11,15,199.0
9320,2025-09-13,8337,1860,72,6,15,199.0
9321,2025-09-13,377,2106,71,8,15,199.0
9322,2025-09-13,1754,3981,56,10,15,199.0
9323,2025-09-13,1220,2902,6,8,15,199.0
9324,2025-09-13,6118,1065,59,4,15,199.0
9325,2025-09-13,2524,9371,53,4,15,304.43
9326,2025-09-13,3883,1432,36,17,15,199.0
9327,2025-09-13,1236,159,62,6,15,199.0
9328,2025-09-13,11848,221,71,14,15,199.0
9329,2025-09-13,5590,10117,59,25,15,199.0
9330,2025-09-13,1154,2560,72,3,15,199.0
9331,2025-09-13,9548,10259,71,11,15,199.0
9332,2025-09-13,7550,10339,42,12,15,199.0
9333,2025-09-13,5422,10895,34,15,15,199.0
9334,2025-09-13,1734,10037,64,22,15,199.0
9335,2025-09-13,1999,921,74,6,15,234.22
9336,2025-09-13,11537,2273,90,6,15,199.0
9337,2025-09-13,3269,1330,87,22,15,199.0
9338,2025-09-13,3041,1503,37,11,15,199.0
9339,2025-09-13,11768,1501,60,19,15,199.0
9340,2025-09-13,63,7094,62,8,15,216.76
9341,2025-09-13,11233,3819,47,21,15,199.0
9342,2025-09-13,3445,820,76,13,15,199.0
9343,2025-09-13,11747,1302,42,13,15,199.0
9344,2025-09-13,6339,5250,44,20,15,199.0
9345,2025-09-13,10248,8673,74,9,15,199.0
9346,2025-09-13,3157,7800,54,14,15,199.0
9347,2025-09-13,3233,11604,59,7,15,199.0
9348,2025-09-13,8116,9920,60,3,15,199.0
9349,2025-09-13,11572,3049,66,7,15,199.0
9350,2025-09-13,7688,4720,42,12,15,199.0
9351,2025-09-13,11986,11079,98,17,15,199.0
9352,2025-09-13,9697,1004,60,16,15,199.0
9353,2025-09-13,7251,3030,92,11,15,199.0
9354,2025-09-13,8317,104,16,22,15,199.0
9355,2025-09-13,1304,2882,71,20,15,199.0
9356,2025-09-13,3240,4314,52,10,15,199.0
9357,2025-09-13,2358,8881,44,4,15,199.0
9358,2025-09-13,9428,3103,85,7,15,199.0
9359,2025-09-13,11469,2032,73,7,15,199.0
9360,2025-09-13,11516,1242,25,11,15,199.0
9361,2025-09-13,3084,3065,55,14,15,199.0
9362,2025-09-13,5266,3731,26,25,15,199.0
9363,2025-09-13,2662,6467,76,8,15,199.0
9364,2025-09-13,10409,9705,59,19,15,199.0
9365,2025-09-13,4862,9856,71,10,15,199.0
9366,2025-09-13,6755,8302,66,12,15,199.0
9367,2025-09-13,10496,4677,57,5,15,199.0
9368,2025-09-13,3576,6989,61,0,15,199.0
9369,2025-09-13,4112,5649,34,14,15,199.0
9370,2025-09-13,3945,8693,50,15,15,199.0
9371,2025-09-13,115,10729,54,21,15,199.0
9372,2025-09-13,11199,4124,92,10,15,199.0
9373,2025-09-13,4612,2643,52,5,15,199.0
9374,2025-09-13,1060,1010,24,20,15,199.0
9375,2025-09-13,1029,8093,78,12,15,199.0
9376,2025-09-13,5640,990,47,14,15,199.0
9377,2025-09-13,10156,7047,27,6,15,199.0
9378,2025-09-13,1310,11044,43,19,15,199.0
9379,2025-09-13,11733,7307,42,9,15,199.0
9380,2025-09-13,197,11052,53,5,15,199.0
9381,2025-09-13,1446,5217,76,13,15,199.0
9382,2025-09-13,9637,5923,60,11,15,199.0
9383,2025-09-13,11438,11159,71,14,15,199.0
9384,2025-09-13,9921,11112,57,2,15,199.0
9385,2025-09-13,1080,9326,76,8,15,199.0
9386,2025-09-13,4300,11914,13,17,15,199.0
9387,2025-09-13,5228,7386,85,20,15,199.0
9388,2025-09-13,5868,7872,79,20,15,199.0
9389,2025-09-13,6070,8188,56,9,15,199.0
9390,2025-09-13,4920,8014,7,22,15,199.0
9391,2025-09-13,5136,8945,80,11,15,199.0
9392,2025-09-13,3118,3738,8,9,15,199.0
9393,2025-09-13,9622,2795,66,2,15,199.0
9394,2025-09-13,700,11320,41,6,15,199.0
9395,2025-09-13,5782,6714,73,18,15,289.14
9396,2025-09-13,7618,7564,27,16,15,199.0
9397,2025-09-13,5315,6607,47,6,15,199.0
9398,2025-09-13,7597,7609,48,13,15,199.0
9399,2025-09-13,7409,2502,84,2,15,199.0
9400,2025-09-13,2328,6318,88,7,15,199.0
9401,2025-09-13,6875,402,22,18,15,199.0
9402,2025-09-13,2285,5190,23,18,15,256.43
9403,2025-09-13,6250,10358,53,11,15,199.0
9404,2025-09-13,2448,6545,66,9,15,199.0
9405,2025-09-13,5992,229,25,13,15,199.0
9406,2025-09-13,7117,10843,50,5,15,199.0
9407,2025-09-13,2831,2475,73,17,15,199.0
9408,2025-09-13,9715,3014,50,6,15,199.0
9409,2025-09-13,3556,1554,60,14,15,199.0
9410,2025-09-13,269,6411,53,5,15,199.0
9411,2025-09-13,7738,2456,84,7,15,199.0
9412,2025-09-13,4439,5527,35,4,15,199.0
9413,2025-09-13,3241,356,97,15,15,199.0
9414,2025-09-13,8149,6427,83,11,15,199.0
9415,2025-09-13,2594,4973,108,18,15,199.0
9416,2025-09-13,9001,4550,75,12,15,199.0
9417,2025-09-13,3732,3113,45,6,15,199.0
9418,2025-09-13,7972,9943,99,18,15,199.0
9419,2025-09-13,11858,8178,77,0,15,199.0
9420,2025-09-13,7092,7129,80,0,15,199.0
9421,2025-09-13,2619,7985,28,0,15,199.0
9422,2025-09-13,10909,980,37,7,15,199.0
9423,2025-09-13,5790,1737,53,10,15,199.0
9424,2025-09-13,1097,5297,67,10,15,199.0
9425,2025-09-13,11568,7811,48,14,15,199.0
9426,2025-09-13,9959,4741,101,9,15,199.0
9427,2025-09-13,2318,3853,65,17,15,199.0
9428,2025-09-13,8500,8098,62,0,15,199.0
9429,2025-09-13,3546,6822,83,7,15,199.0
9430,2025-09-13,8037,213,48,6,15,199.0
9431,2025-09-13,5047,10347,37,13,15,199.0
9432,2025-09-13,2599,5548,41,12,15,199.0
9433,2025-09-13,10330,5090,71,4,15,199.0
9434,2025-09-13,11208,10134,54,18,15,199.0
9435,2025-09-13,7029,10021,81,15,15,199.0
9436,2025-09-13,1997,9816,52,18,15,199.0
9437,2025-09-13,2121,8678,21,10,15,199.0
9438,2025-09-13,4619,5589,24,6,15,199.0
9439,2025-09-13,11875,6118,77,22,15,199.0
9440,2025-09-13,11281,2100,71,15,15,205.84
9441,2025-09-13,6055,9263,45,10,15,199.0
9442,2025-09-13,7759,1035,61,27,15,199.0
9443,2025-09-13,291,7325,41,5,15,199.0
9444,2025-09-13,6063,6833,41,15,15,199.0
9445,2025-09-13,4033,3432,32,15,15,199.0
9446,2025-09-13,5345,11277,69,14,15,199.0
9447,2025-09-13,3825,5121,54,16,15,199.0
9448,2025-09-13,10386,7802,6,16,15,199.0
9449,2025-09-13,4597,9094,46,3,15,199.0
9450,2025-09-13,5583,9458,61,21,15,199.0
9451,2025-09-13,5425,11442,52,11,15,299.57
9452,2025-09-13,3185,2083,76,6,15,199.0
9453,2025-09-13,5273,10366,67,5,15,199.0
9454,2025-09-13,9377,3751,42,2,15,199.0
9455,2025-09-13,11602,9714,58,11,15,199.0
9456,2025-09-13,9985,3884,46,18,15,199.0
9457,2025-09-13,4082,8006,38,0,15,199.0
9458,2025-09-13,9230,7697,63,8,15,199.0
9459,2025-09-13,318,5136,47,11,15,199.0
9460,2025-09-13,8372,1567,59,12,15,199.0
9461,2025-09-13,6294,2431,49,17,15,199.0
9462,2025-09-13,10218,5270,104,15,15,199.0
9463,2025-09-13,1333,8671,40,17,15,199.0
9464,2025-09-13,8044,7581,77,7,15,199.0
9465,2025-09-13,9873,11925,36,16,15,199.0
9466,2025-09-13,4359,1097,66,10,15,199.0
9467,2025-09-13,7365,6383,51,9,15,199.0
9468,2025-09-13,3166,4526,37,5,15,199.0
9469,2025-09-13,11664,2345,51,5,15,199.0
9470,2025-09-13,5961,968,52,10,15,199.0
9471,2025-09-13,7762,4041,105,26,15,199.0
9472,2025-09-13,3660,10373,86,11,15,212.11
9473,2025-09-13,51,5362,67,12,15,199.0
9474,2025-09-13,5836,10169,40,12,15,199.0
9475,2025-09-13,7907,9206,33,7,15,199.0
9476,2025-09-13,2395,4469,29,12,15,199.0
9477,2025-09-13,5244,7942,68,14,15,199.0
9478,2025-09-13,5148,9909,41,24,15,199.0
9479,2025-09-13,8787,3278,87,8,15,199.0
9480,2025-09-13,10582,3084,71,12,15,199.0
9481,2025-09-13,9791,9914,41,5,15,199.0
9482,2025-09-13,1973,4844,48,10,15,199.0
9483,2025-09-13,993,3194,61,14,15,199.0
9484,2025-09-13,8578,8260,35,12,15,199.0
9485,2025-09-13,4628,4067,76,5,15,199.0
9486,2025-09-13,6161,6931,63,14,15,199.0
9487,2025-09-13,11480,179,60,17,15,199.0
9488,2025-09-13,4886,4277,53,12,15,199.0
9489,2025-09-13,3347,2361,56,11,15,216.38
9490,2025-09-13,4852,415,53,13,15,199.0
9491,2025-09-13,473,10677,41,20,15,233.49
9492,2025-09-13,10552,6905,59,8,15,215.1
9493,2025-09-13,1290,6040,77,12,15,199.0
